,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
8,Llama.png,9,30,visiontransformer,-0.6821459476496623,median,2.328585789376688,0.4046395817680923,1.1864628183655466,10
0,Llama.png,9,30,visiontransformer,0.20200977386153973,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
1,Llama.png,9,30,visiontransformer,-0.4578710662981095,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
2,Llama.png,9,30,visiontransformer,0.13043492209186935,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
3,Llama.png,9,30,visiontransformer,4.7004597794643885,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
4,Llama.png,9,30,visiontransformer,0.3681009555093716,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
5,Llama.png,9,30,visiontransformer,0.4363871215101349,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
6,Llama.png,9,30,visiontransformer,1.5072508579724075,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
7,Llama.png,9,30,visiontransformer,1.1916561294303758,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
8,Llama.png,9,30,visiontransformer,0.08288912505966639,255,2.6856559494008927,0.7789943637042351,0.7037907812291558,10
0,Llama.png,9,50,visiontransformer,1.4957728503700825,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
1,Llama.png,9,50,visiontransformer,-0.2709620723415217,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
2,Llama.png,9,50,visiontransformer,-0.006751340155165542,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
3,Llama.png,9,50,visiontransformer,3.0816374663175137,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
4,Llama.png,9,50,visiontransformer,-0.0212149350026285,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
5,Llama.png,9,50,visiontransformer,-0.24555863540304468,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
6,Llama.png,9,50,visiontransformer,2.4903090113511617,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
7,Llama.png,9,50,visiontransformer,-0.3972833175847815,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
8,Llama.png,9,50,visiontransformer,-0.4022403979800693,median,2.5394669282059,0.5662138352974864,0.9611201348197457,10
0,Llama.png,9,100,visiontransformer,0.9957888542858163,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
1,Llama.png,9,100,visiontransformer,-0.0594535908947007,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
2,Llama.png,9,100,visiontransformer,-0.2465206445410819,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
3,Llama.png,9,100,visiontransformer,3.5814264086963536,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
4,Llama.png,9,100,visiontransformer,0.7632610525423427,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
5,Llama.png,9,100,visiontransformer,0.05939636611613075,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
6,Llama.png,9,100,visiontransformer,-0.06620364395099121,255,2.5625727876770856,0.6175635437723835,0.8597338748683807,10
