,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
0,broccoli_cauli.jpg,9,50,resnet152,-1.6119364564549106,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
1,broccoli_cauli.jpg,9,50,resnet152,-2.0441185164565208,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
2,broccoli_cauli.jpg,9,50,resnet152,1.8339933961058954,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
3,broccoli_cauli.jpg,9,50,resnet152,0.0064748831190351575,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
4,broccoli_cauli.jpg,9,50,resnet152,1.5260989596910743,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
5,broccoli_cauli.jpg,9,50,resnet152,0.6197734265277202,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
6,broccoli_cauli.jpg,9,50,resnet152,-1.3906781870932412,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
7,broccoli_cauli.jpg,9,50,resnet152,1.0363233020238418,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
8,broccoli_cauli.jpg,9,50,resnet152,1.1675350592162808,0,-1.5443138349401397,0.5121303919984096,1.0467076522303933,10
0,broccoli_cauli.jpg,16,50,resnet152,-3.6992478561030206,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
1,broccoli_cauli.jpg,16,50,resnet152,0.5184501963969088,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
2,broccoli_cauli.jpg,16,50,resnet152,-3.0939441060780757,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
3,broccoli_cauli.jpg,16,50,resnet152,-3.7410028820430954,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
4,broccoli_cauli.jpg,16,50,resnet152,5.127271165760325,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
5,broccoli_cauli.jpg,16,50,resnet152,5.103814646572233,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
6,broccoli_cauli.jpg,16,50,resnet152,-2.707696777029428,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
7,broccoli_cauli.jpg,16,50,resnet152,-2.8578829538554045,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
8,broccoli_cauli.jpg,16,50,resnet152,-3.3393957572901125,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
9,broccoli_cauli.jpg,16,50,resnet152,4.524762603203763,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
10,broccoli_cauli.jpg,16,50,resnet152,4.508986481251058,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
11,broccoli_cauli.jpg,16,50,resnet152,1.2119235248307216,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
12,broccoli_cauli.jpg,16,50,resnet152,-2.4825805996867514,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
13,broccoli_cauli.jpg,16,50,resnet152,-2.0040911897314375,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
14,broccoli_cauli.jpg,16,50,resnet152,3.8544292657178136,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
15,broccoli_cauli.jpg,16,50,resnet152,1.07553138322917,0,-1.6289755522884897,1.4080157438414378,0.4001002873019149,20
0,broccoli_cauli.jpg,25,50,resnet152,-3.7919873093311365,0,-1.6312852669539493,1.3598715752738704,0.4143660159169626,30
1,broccoli_cauli.jpg,25,50,resnet152,-2.885763076034686,0,-1.6312852669539493,1.3598715752738704,0.4143660159169626,30
2,broccoli_cauli.jpg,25,50,resnet152,-2.15732888864566,0,-1.6312852669539493,1.3598715752738704,0.4143660159169626,30
3,broccoli_cauli.jpg,25,50,resnet152,1.476746822868982,0,-1.6312852669539493,1.3598715752738704,0.4143660159169626,30
