,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term
8,Llama.png,9,1000,alexnet,3.648577427555386,mean,10.300970620466865,1.1412737329260816,0.4790237594718991
0,Llama.png,12,10,alexnet,-0.8005069358372103,0,10.184957787768642,1.1370545258092828,0.4926358979530281
1,Llama.png,12,10,alexnet,1.1969270223349575,0,10.184957787768642,1.1370545258092828,0.4926358979530281
2,Llama.png,12,10,alexnet,1.3755507315319027,0,10.184957787768642,1.1370545258092828,0.4926358979530281
3,Llama.png,12,10,alexnet,2.5262048478725108,0,10.184957787768642,1.1370545258092828,0.4926358979530281
4,Llama.png,12,10,alexnet,1.7409062142861842,0,10.184957787768642,1.1370545258092828,0.4926358979530281
5,Llama.png,12,10,alexnet,0.14432666866313149,0,10.184957787768642,1.1370545258092828,0.4926358979530281
6,Llama.png,12,10,alexnet,1.4933305915430668,0,10.184957787768642,1.1370545258092828,0.4926358979530281
7,Llama.png,12,10,alexnet,1.3380778084251448,0,10.184957787768642,1.1370545258092828,0.4926358979530281
8,Llama.png,12,10,alexnet,1.6456740998334307,0,10.184957787768642,1.1370545258092828,0.4926358979530281
9,Llama.png,12,10,alexnet,1.7266020360570247,0,10.184957787768642,1.1370545258092828,0.4926358979530281
10,Llama.png,12,10,alexnet,5.029322506736328,0,10.184957787768642,1.1370545258092828,0.4926358979530281
11,Llama.png,12,10,alexnet,1.627301334384085,0,10.184957787768642,1.1370545258092828,0.4926358979530281
0,Llama.png,12,10,alexnet,1.131326703319179,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
1,Llama.png,12,10,alexnet,0.2284411256246015,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
2,Llama.png,12,10,alexnet,-0.31671234853766617,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
3,Llama.png,12,10,alexnet,7.5455336292299355,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
4,Llama.png,12,10,alexnet,5.157553303571662,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
5,Llama.png,12,10,alexnet,-0.013572033629873914,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
6,Llama.png,12,10,alexnet,-0.114660125217104,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
7,Llama.png,12,10,alexnet,0.12083181787828767,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
8,Llama.png,12,10,alexnet,0.18209747823022182,mean,10.347577713998213,1.5224202199384045,0.3686991838172061
