,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term
0,Llama.png,9,30,googlenet,0.8027907874672193,0,5.011360193741723,0.9860763702899572,0.5551266366649443
1,Llama.png,9,30,googlenet,1.1913585750259463,0,5.011360193741723,0.9860763702899572,0.5551266366649443
2,Llama.png,9,30,googlenet,1.173506359975073,0,5.011360193741723,0.9860763702899572,0.5551266366649443
3,Llama.png,9,30,googlenet,4.198371470272052,0,5.011360193741723,0.9860763702899572,0.5551266366649443
4,Llama.png,9,30,googlenet,0.21807868044838896,0,5.011360193741723,0.9860763702899572,0.5551266366649443
5,Llama.png,9,30,googlenet,0.42347842036599237,0,5.011360193741723,0.9860763702899572,0.5551266366649443
6,Llama.png,9,30,googlenet,2.45911182330618,0,5.011360193741723,0.9860763702899572,0.5551266366649443
7,Llama.png,9,30,googlenet,1.3614023296236413,0,5.011360193741723,0.9860763702899572,0.5551266366649443
8,Llama.png,9,30,googlenet,1.5227723461418323,0,5.011360193741723,0.9860763702899572,0.5551266366649443
0,Llama.png,6,10,googlenet,1.6538717986462654,0,5.378859771352177,1.2056127701532116,0.4108048876434381
1,Llama.png,6,10,googlenet,0.5044981640538115,0,5.378859771352177,1.2056127701532116,0.4108048876434381
2,Llama.png,6,10,googlenet,1.4792888761295813,0,5.378859771352177,1.2056127701532116,0.4108048876434381
3,Llama.png,6,10,googlenet,9.529072144130911,0,5.378859771352177,1.2056127701532116,0.4108048876434381
4,Llama.png,6,10,googlenet,1.1021450172565548,0,5.378859771352177,1.2056127701532116,0.4108048876434381
5,Llama.png,6,10,googlenet,0.22662924247973193,0,5.378859771352177,1.2056127701532116,0.4108048876434381
0,Llama.png,6,10,googlenet,0.5098896900364215,mean,5.059426885346452,1.1865626814600105,0.39059466201326315
1,Llama.png,6,10,googlenet,0.5751003757549931,mean,5.059426885346452,1.1865626814600105,0.39059466201326315
2,Llama.png,6,10,googlenet,0.879898464848311,mean,5.059426885346452,1.1865626814600105,0.39059466201326315
3,Llama.png,6,10,googlenet,10.951182399498666,mean,5.059426885346452,1.1865626814600105,0.39059466201326315
4,Llama.png,6,10,googlenet,0.6793144881660057,mean,5.059426885346452,1.1865626814600105,0.39059466201326315
5,Llama.png,6,10,googlenet,0.6322576197957301,mean,5.059426885346452,1.1865626814600105,0.39059466201326315
0,Llama.png,9,50,googlenet,0.7161428005745452,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
1,Llama.png,9,50,googlenet,0.6912568548062117,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
2,Llama.png,9,50,googlenet,0.15156282599767668,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
3,Llama.png,9,50,googlenet,5.274346322868389,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
4,Llama.png,9,50,googlenet,1.142259427029507,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
5,Llama.png,9,50,googlenet,0.24313276643843507,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
6,Llama.png,9,50,googlenet,1.2530870103936467,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
7,Llama.png,9,50,googlenet,1.9664093415176065,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
8,Llama.png,9,50,googlenet,1.7176257827360806,0,4.9908206965055015,1.0019217508451639,0.5451115531408973
0,Llama.png,9,50,googlenet,0.5047368235920524,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
1,Llama.png,9,50,googlenet,0.4228990219480071,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
2,Llama.png,9,50,googlenet,0.44583443369764786,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
3,Llama.png,9,50,googlenet,8.083180321792032,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
4,Llama.png,9,50,googlenet,0.5472709291137037,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
5,Llama.png,9,50,googlenet,0.43870824288087684,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
6,Llama.png,9,50,googlenet,1.3064147555254562,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
7,Llama.png,9,50,googlenet,1.880881231649831,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
8,Llama.png,9,50,googlenet,0.34375548731241734,mean,5.1349336287745615,1.1916009380471884,0.45799187344458603
0,Llama.png,9,30,googlenet,0.4131788642265245,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
1,Llama.png,9,30,googlenet,0.4206374383057254,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
2,Llama.png,9,30,googlenet,0.41400170644320156,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
3,Llama.png,9,30,googlenet,6.715544844360869,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
4,Llama.png,9,30,googlenet,0.6634429991578743,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
5,Llama.png,9,30,googlenet,0.2839916104287126,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
6,Llama.png,9,30,googlenet,1.5139063612729828,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
7,Llama.png,9,30,googlenet,2.5354928894887685,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
8,Llama.png,9,30,googlenet,0.8280974309480141,mean,5.13014949199213,1.1148708639340226,0.48988306009019816
0,Llama.png,9,100,googlenet,1.052887376544569,0,4.844978671731802,0.8630277742598975,0.5601479360407219
1,Llama.png,9,100,googlenet,1.1403628477344592,0,4.844978671731802,0.8630277742598975,0.5601479360407219
