,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term0,Llama.png,9,30,vgg16,1.4692915539751261,0,8.193399708967384,2.2363586897573264,0.2451678119892027
1,Llama.png,9,30,vgg16,-0.12910098737207046,0,8.193399708967384,2.2363586897573264,0.2451678119892027
2,Llama.png,9,30,vgg16,-0.5483825248406855,0,8.193399708967384,2.2363586897573264,0.2451678119892027
3,Llama.png,9,30,vgg16,8.009487784308737,0,8.193399708967384,2.2363586897573264,0.2451678119892027
4,Llama.png,9,30,vgg16,-0.06937804573652306,0,8.193399708967384,2.2363586897573264,0.2451678119892027
5,Llama.png,9,30,vgg16,-0.26217982794854827,0,8.193399708967384,2.2363586897573264,0.2451678119892027
6,Llama.png,9,30,vgg16,3.493223789854615,0,8.193399708967384,2.2363586897573264,0.2451678119892027
7,Llama.png,9,30,vgg16,3.1152572307823947,0,8.193399708967384,2.2363586897573264,0.2451678119892027
8,Llama.png,9,30,vgg16,-0.3730633699201327,0,8.193399708967384,2.2363586897573264,0.2451678119892027
0,Llama.png,6,10,vgg16,0.4368853598948801,mean,8.35707167522854,3.1165277342695332,0.1501032622017893
1,Llama.png,6,10,vgg16,0.626690388466773,mean,8.35707167522854,3.1165277342695332,0.1501032622017893
2,Llama.png,6,10,vgg16,1.2216886831357525,mean,8.35707167522854,3.1165277342695332,0.1501032622017893
3,Llama.png,6,10,vgg16,15.207051289654311,mean,8.35707167522854,3.1165277342695332,0.1501032622017893
4,Llama.png,6,10,vgg16,1.2565214821592599,mean,8.35707167522854,3.1165277342695332,0.1501032622017893
5,Llama.png,6,10,vgg16,0.3726278597725894,mean,8.35707167522854,3.1165277342695332,0.1501032622017893
0,Llama.png,6,10,vgg16,2.7101902830779863,0,7.713760959584187,2.719958219922875,0.19028914022237683
1,Llama.png,6,10,vgg16,-0.33774723771874315,0,7.713760959584187,2.719958219922875,0.19028914022237683
2,Llama.png,6,10,vgg16,-0.04605389596068221,0,7.713760959584187,2.719958219922875,0.19028914022237683
3,Llama.png,6,10,vgg16,11.71107726400215,0,7.713760959584187,2.719958219922875,0.19028914022237683
4,Llama.png,6,10,vgg16,1.9023318967841842,0,7.713760959584187,2.719958219922875,0.19028914022237683
5,Llama.png,6,10,vgg16,0.03979079370293004,0,7.713760959584187,2.719958219922875,0.19028914022237683
0,Llama.png,9,30,vgg16,-0.0507895520445279,mean,8.246950359554654,2.617941025068642,0.2122125871527404
1,Llama.png,9,30,vgg16,0.4846143452602364,mean,8.246950359554654,2.617941025068642,0.2122125871527404
2,Llama.png,9,30,vgg16,0.5194947221596614,mean,8.246950359554654,2.617941025068642,0.2122125871527404
3,Llama.png,9,30,vgg16,8.009213709998074,mean,8.246950359554654,2.617941025068642,0.2122125871527404
4,Llama.png,9,30,vgg16,-0.7089017924453741,mean,8.246950359554654,2.617941025068642,0.2122125871527404
5,Llama.png,9,30,vgg16,0.18196523937193426,mean,8.246950359554654,2.617941025068642,0.2122125871527404
6,Llama.png,9,30,vgg16,4.637473266672721,mean,8.246950359554654,2.617941025068642,0.2122125871527404
7,Llama.png,9,30,vgg16,3.9085673206131437,mean,8.246950359554654,2.617941025068642,0.2122125871527404
8,Llama.png,9,30,vgg16,-0.19773538699358345,mean,8.246950359554654,2.617941025068642,0.2122125871527404
0,Llama.png,9,50,vgg16,1.438262901804297,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
1,Llama.png,9,50,vgg16,-0.4897772223746367,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
2,Llama.png,9,50,vgg16,-0.31282109746691944,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
3,Llama.png,9,50,vgg16,8.25154259175393,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
4,Llama.png,9,50,vgg16,-1.0530491218442177,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
5,Llama.png,9,50,vgg16,-0.8209642305693402,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
6,Llama.png,9,50,vgg16,4.355284909057578,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
7,Llama.png,9,50,vgg16,4.743459247039595,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
8,Llama.png,9,50,vgg16,0.5549200449353128,mean,8.17135522879315,2.7134742803726777,0.20556080750671088
0,Llama.png,9,50,vgg16,0.49600629427831644,0,8.155494832637338,2.428904998806626,0.23016293683705094
1,Llama.png,9,50,vgg16,-0.2634911752742588,0,8.155494832637338,2.428904998806626,0.23016293683705094
2,Llama.png,9,50,vgg16,-0.062204532271499385,0,8.155494832637338,2.428904998806626,0.23016293683705094
3,Llama.png,9,50,vgg16,8.796018037634127,0,8.155494832637338,2.428904998806626,0.23016293683705094
4,Llama.png,9,50,vgg16,-1.6989052152860977,0,8.155494832637338,2.428904998806626,0.23016293683705094
5,Llama.png,9,50,vgg16,-0.1778831252175916,0,8.155494832637338,2.428904998806626,0.23016293683705094
6,Llama.png,9,50,vgg16,4.856148997097949,0,8.155494832637338,2.428904998806626,0.23016293683705094
7,Llama.png,9,50,vgg16,2.1383683062539407,0,8.155494832637338,2.428904998806626,0.23016293683705094
8,Llama.png,9,50,vgg16,0.3862923948958934,0,8.155494832637338,2.428904998806626,0.23016293683705094
0,Llama.png,9,100,vgg16,3.0948785335155833,0,8.085910299958078,1.8823231272339038,0.29164881462352854
1,Llama.png,9,100,vgg16,1.9399604875163567,0,8.085910299958078,1.8823231272339038,0.29164881462352854
2,Llama.png,9,100,vgg16,0.21078028712733485,0,8.085910299958078,1.8823231272339038,0.29164881462352854
3,Llama.png,9,100,vgg16,2.827275107533809,0,8.085910299958078,1.8823231272339038,0.29164881462352854
4,Llama.png,9,100,vgg16,0.4873463708180624,0,8.085910299958078,1.8823231272339038,0.29164881462352854
5,Llama.png,9,100,vgg16,1.1565566216714536,0,8.085910299958078,1.8823231272339038,0.29164881462352854
6,Llama.png,9,100,vgg16,1.057134647015768,0,8.085910299958078,1.8823231272339038,0.29164881462352854
7,Llama.png,9,100,vgg16,3.144726482820478,0,8.085910299958078,1.8823231272339038,0.29164881462352854
8,Llama.png,9,100,vgg16,1.5592341882187204,0,8.085910299958078,1.8823231272339038,0.29164881462352854
0,Llama.png,9,1000,vgg16,2.7524953555269596,0,8.160677763117182,2.0062309322709457,0.27773376765396746
1,Llama.png,9,1000,vgg16,3.374126270113055,0,8.160677763117182,2.0062309322709457,0.27773376765396746
2,Llama.png,9,1000,vgg16,0.025924776558950535,0,8.160677763117182,2.0062309322709457,0.27773376765396746
3,Llama.png,9,1000,vgg16,0.5441768262373856,0,8.160677763117182,2.0062309322709457,0.27773376765396746
4,Llama.png,9,1000,vgg16,1.0934601757429487,0,8.160677763117182,2.0062309322709457,0.27773376765396746
5,Llama.png,9,1000,vgg16,0.8148885220698845,0,8.160677763117182,2.0062309322709457,0.27773376765396746
6,Llama.png,9,1000,vgg16,0.5503558138143476,0,8.160677763117182,2.0062309322709457,0.27773376765396746
7,Llama.png,9,1000,vgg16,4.625275793491556,0,8.160677763117182,2.0062309322709457,0.27773376765396746
8,Llama.png,9,1000,vgg16,1.8154467535727896,0,8.160677763117182,2.0062309322709457,0.27773376765396746
0,Llama.png,9,100,vgg16,6.470705551968551,mean,8.364821631314497,2.753197635266482,0.1999035189715339
1,Llama.png,9,100,vgg16,2.5691982225635255,mean,8.364821631314497,2.753197635266482,0.1999035189715339
2,Llama.png,9,100,vgg16,-0.5544099688760477,mean,8.364821631314497,2.753197635266482,0.1999035189715339
3,Llama.png,9,100,vgg16,6.403572357621467,mean,8.364821631314497,2.753197635266482,0.1999035189715339
4,Llama.png,9,100,vgg16,-1.9264454484213953,mean,8.364821631314497,2.753197635266482,0.1999035189715339
5,Llama.png,9,100,vgg16,-0.6353954200614341,mean,8.364821631314497,2.753197635266482,0.1999035189715339
6,Llama.png,9,100,vgg16,2.6074394447036626,mean,8.364821631314497,2.753197635266482,0.1999035189715339
7,Llama.png,9,100,vgg16,1.76782256410134,mean,8.364821631314497,2.753197635266482,0.1999035189715339
8,Llama.png,9,100,vgg16,1.1802397114277474,mean,8.364821631314497,2.753197635266482,0.1999035189715339
0,Llama.png,9,1000,vgg16,5.089769346111485,mean,8.288683444966672,2.06184297895334,0.2684248485967209
1,Llama.png,9,1000,vgg16,3.529921253932433,mean,8.288683444966672,2.06184297895334,0.2684248485967209
2,Llama.png,9,1000,vgg16,-0.35743891944386297,mean,8.288683444966672,2.06184297895334,0.2684248485967209
3,Llama.png,9,1000,vgg16,0.9628253731018899,mean,8.288683444966672,2.06184297895334,0.2684248485967209
4,Llama.png,9,1000,vgg16,2.4629914689241437,mean,8.288683444966672,2.06184297895334,0.2684248485967209
5,Llama.png,9,1000,vgg16,0.576879821709321,mean,8.288683444966672,2.06184297895334,0.2684248485967209
6,Llama.png,9,1000,vgg16,0.7683910587533085,mean,8.288683444966672,2.06184297895334,0.2684248485967209
7,Llama.png,9,1000,vgg16,1.8180845810276758,mean,8.288683444966672,2.06184297895334,0.2684248485967209
8,Llama.png,9,1000,vgg16,1.0038555919576624,mean,8.288683444966672,2.06184297895334,0.2684248485967209
0,Llama.png,12,10,vgg16,-0.7378216526332273,0,8.040113769080113,2.5081978791347175,0.2245218529729097
1,Llama.png,12,10,vgg16,1.4051679289473167,0,8.040113769080113,2.5081978791347175,0.2245218529729097
2,Llama.png,12,10,vgg16,0.50589412308249,0,8.040113769080113,2.5081978791347175,0.2245218529729097
3,Llama.png,12,10,vgg16,5.14273644242559,0,8.040113769080113,2.5081978791347175,0.2245218529729097
4,Llama.png,12,10,vgg16,1.5573251082755515,0,8.040113769080113,2.5081978791347175,0.2245218529729097
5,Llama.png,12,10,vgg16,0.8420653941223064,0,8.040113769080113,2.5081978791347175,0.2245218529729097
6,Llama.png,12,10,vgg16,0.9170973664043399,0,8.040113769080113,2.5081978791347175,0.2245218529729097
7,Llama.png,12,10,vgg16,1.2355088729350134,0,8.040113769080113,2.5081978791347175,0.2245218529729097
8,Llama.png,12,10,vgg16,-1.8737909472995082,0,8.040113769080113,2.5081978791347175,0.2245218529729097
9,Llama.png,12,10,vgg16,0.4358350175587991,0,8.040113769080113,2.5081978791347175,0.2245218529729097
10,Llama.png,12,10,vgg16,5.917339650385747,0,8.040113769080113,2.5081978791347175,0.2245218529729097
11,Llama.png,12,10,vgg16,1.6913082975693114,0,8.040113769080113,2.5081978791347175,0.2245218529729097
0,Llama.png,12,10,vgg16,1.1250857502082057,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
1,Llama.png,12,10,vgg16,-0.33523540734864066,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
2,Llama.png,12,10,vgg16,-0.20930874098261443,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
3,Llama.png,12,10,vgg16,9.001649583804653,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
4,Llama.png,12,10,vgg16,3.429192729653382,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
5,Llama.png,12,10,vgg16,-0.8372721968027239,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
6,Llama.png,12,10,vgg16,-0.81747911895481,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
7,Llama.png,12,10,vgg16,-0.4071921263103397,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
8,Llama.png,12,10,vgg16,0.12250162737130517,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
9,Llama.png,12,10,vgg16,2.995540405705214,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
10,Llama.png,12,10,vgg16,3.4793956089377467,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
11,Llama.png,12,10,vgg16,-0.5627209265273667,mean,8.053891904779011,2.8044893655181973,0.20069118778404427
0,Llama.png,16,30,vgg16,-0.06693397962331338,0,8.03675998565998,2.5477090068739563,0.22113704986156282
1,Llama.png,16,30,vgg16,0.2917817070678959,0,8.03675998565998,2.5477090068739563,0.22113704986156282
2,Llama.png,16,30,vgg16,-0.4940586119448438,0,8.03675998565998,2.5477090068739563,0.22113704986156282
3,Llama.png,16,30,vgg16,1.1801786675045898,0,8.03675998565998,2.5477090068739563,0.22113704986156282
4,Llama.png,16,30,vgg16,7.580058714161564,0,8.03675998565998,2.5477090068739563,0.22113704986156282
5,Llama.png,16,30,vgg16,-1.1131501641105197,0,8.03675998565998,2.5477090068739563,0.22113704986156282
6,Llama.png,16,30,vgg16,1.7458506654309873,0,8.03675998565998,2.5477090068739563,0.22113704986156282
7,Llama.png,16,30,vgg16,0.2735323969946486,0,8.03675998565998,2.5477090068739563,0.22113704986156282
8,Llama.png,16,30,vgg16,-0.42435471115412576,0,8.03675998565998,2.5477090068739563,0.22113704986156282
9,Llama.png,16,30,vgg16,-1.0226064124859404,0,8.03675998565998,2.5477090068739563,0.22113704986156282
10,Llama.png,16,30,vgg16,1.477142064489439,0,8.03675998565998,2.5477090068739563,0.22113704986156282
11,Llama.png,16,30,vgg16,-1.6809636145769349,0,8.03675998565998,2.5477090068739563,0.22113704986156282
12,Llama.png,16,30,vgg16,4.480980340953681,0,8.03675998565998,2.5477090068739563,0.22113704986156282
13,Llama.png,16,30,vgg16,2.9674265105001014,0,8.03675998565998,2.5477090068739563,0.22113704986156282
14,Llama.png,16,30,vgg16,0.10922075041454882,0,8.03675998565998,2.5477090068739563,0.22113704986156282
15,Llama.png,16,30,vgg16,0.6801741132461776,0,8.03675998565998,2.5477090068739563,0.22113704986156282
0,Llama.png,16,30,vgg16,-0.38644695166299065,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
1,Llama.png,16,30,vgg16,-0.6695544521892142,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
2,Llama.png,16,30,vgg16,0.6353457141761067,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
3,Llama.png,16,30,vgg16,0.2608196468607004,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
4,Llama.png,16,30,vgg16,5.776741605949802,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
5,Llama.png,16,30,vgg16,-0.5504060910213768,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
6,Llama.png,16,30,vgg16,-0.6486649922928746,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
7,Llama.png,16,30,vgg16,-0.2130167246847773,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
8,Llama.png,16,30,vgg16,-1.1659107816273218,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
9,Llama.png,16,30,vgg16,5.727223452427269,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
10,Llama.png,16,30,vgg16,-0.873562657373147,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
11,Llama.png,16,30,vgg16,1.2085962758986109,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
12,Llama.png,16,30,vgg16,2.5780852813083115,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
13,Llama.png,16,30,vgg16,2.5617813442806487,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
14,Llama.png,16,30,vgg16,1.4322680690469183,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
15,Llama.png,16,30,vgg16,-0.4197168766377455,mean,8.037176477626417,2.3587525056793557,0.2388769611828374
0,Llama.png,16,50,vgg16,-0.0009584594186895004,0,8.03795411120987,2.549001811607092,0.22104930676320575
1,Llama.png,16,50,vgg16,1.2993332725761555,0,8.03795411120987,2.549001811607092,0.22104930676320575
2,Llama.png,16,50,vgg16,0.18187688174147107,0,8.03795411120987,2.549001811607092,0.22104930676320575
3,Llama.png,16,50,vgg16,0.5598987206887701,0,8.03795411120987,2.549001811607092,0.22104930676320575
4,Llama.png,16,50,vgg16,8.229277643398337,0,8.03795411120987,2.549001811607092,0.22104930676320575
5,Llama.png,16,50,vgg16,1.5427354110310019,0,8.03795411120987,2.549001811607092,0.22104930676320575
6,Llama.png,16,50,vgg16,-0.7567093341253757,0,8.03795411120987,2.549001811607092,0.22104930676320575
7,Llama.png,16,50,vgg16,-0.9694057250660901,0,8.03795411120987,2.549001811607092,0.22104930676320575
8,Llama.png,16,50,vgg16,1.6982889283406994,0,8.03795411120987,2.549001811607092,0.22104930676320575
9,Llama.png,16,50,vgg16,-1.9345624718093672,0,8.03795411120987,2.549001811607092,0.22104930676320575
10,Llama.png,16,50,vgg16,1.431087118023204,0,8.03795411120987,2.549001811607092,0.22104930676320575
11,Llama.png,16,50,vgg16,-2.0521332232098826,0,8.03795411120987,2.549001811607092,0.22104930676320575
12,Llama.png,16,50,vgg16,1.7791679167314536,0,8.03795411120987,2.549001811607092,0.22104930676320575
13,Llama.png,16,50,vgg16,2.1214220913164143,0,8.03795411120987,2.549001811607092,0.22104930676320575
14,Llama.png,16,50,vgg16,1.008029269336055,0,8.03795411120987,2.549001811607092,0.22104930676320575
15,Llama.png,16,50,vgg16,1.8805909824417424,0,8.03795411120987,2.549001811607092,0.22104930676320575
0,Llama.png,16,50,vgg16,0.11538027174268962,mean,8.037877659009695,2.353588877064968,0.2393950911576783
1,Llama.png,16,50,vgg16,-0.489276366760647,mean,8.037877659009695,2.353588877064968,0.2393950911576783
2,Llama.png,16,50,vgg16,0.053952271718680535,mean,8.037877659009695,2.353588877064968,0.2393950911576783
3,Llama.png,16,50,vgg16,0.3882341509731774,mean,8.037877659009695,2.353588877064968,0.2393950911576783
4,Llama.png,16,50,vgg16,5.859843638094872,mean,8.037877659009695,2.353588877064968,0.2393950911576783
5,Llama.png,16,50,vgg16,-0.6694766680152054,mean,8.037877659009695,2.353588877064968,0.2393950911576783
6,Llama.png,16,50,vgg16,0.020506385288941848,mean,8.037877659009695,2.353588877064968,0.2393950911576783
