,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
0,broccoli_cauli.jpg,5,10,resnet152,-1.1602108773902415,255,1.0515998620834797,0.7397805739237189,0.6071818109534324,10
1,broccoli_cauli.jpg,5,10,resnet152,2.3963787806342043,255,1.0515998620834797,0.7397805739237189,0.6071818109534324,10
2,broccoli_cauli.jpg,5,10,resnet152,3.254423067401618,255,1.0515998620834797,0.7397805739237189,0.6071818109534324,10
3,broccoli_cauli.jpg,5,10,resnet152,0.37629898153290775,255,1.0515998620834797,0.7397805739237189,0.6071818109534324,10
4,broccoli_cauli.jpg,5,10,resnet152,0.5463615897567213,255,1.0515998620834797,0.7397805739237189,0.6071818109534324,10
0,broccoli_cauli.jpg,5,10,resnet152,-0.4842045066528616,mean,1.6641964644162508,0.7958581522926738,0.5506060388963849,10
1,broccoli_cauli.jpg,5,10,resnet152,2.4132777012424205,mean,1.6641964644162508,0.7958581522926738,0.5506060388963849,10
2,broccoli_cauli.jpg,5,10,resnet152,2.5895699579686697,mean,1.6641964644162508,0.7958581522926738,0.5506060388963849,10
3,broccoli_cauli.jpg,5,10,resnet152,0.8219555179719829,mean,1.6641964644162508,0.7958581522926738,0.5506060388963849,10
4,broccoli_cauli.jpg,5,10,resnet152,0.05868396542548204,mean,1.6641964644162508,0.7958581522926738,0.5506060388963849,10
0,broccoli_cauli.jpg,5,10,resnet152,0.5506416826116658,0,2.508732771291437,0.8996410054225096,0.4856427671267531,10
1,broccoli_cauli.jpg,5,10,resnet152,3.083623537119038,0,2.508732771291437,0.8996410054225096,0.4856427671267531,10
2,broccoli_cauli.jpg,5,10,resnet152,3.880350591072177,0,2.508732771291437,0.8996410054225096,0.4856427671267531,10
3,broccoli_cauli.jpg,5,10,resnet152,0.2911739594823549,0,2.508732771291437,0.8996410054225096,0.4856427671267531,10
4,broccoli_cauli.jpg,5,10,resnet152,0.2972361784322949,0,2.508732771291437,0.8996410054225096,0.4856427671267531,10
0,broccoli_cauli.jpg,5,10,resnet152,-1.243713927624021,median,1.1680544347446933,0.7171243261236823,0.6298260653394494,10
1,broccoli_cauli.jpg,5,10,resnet152,2.706279720068589,median,1.1680544347446933,0.7171243261236823,0.6298260653394494,10
