,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
2,broccoli_cauli.jpg,9,50,googlenet,-0.4231329549705872,median,-2.9928163264060994,0.4077886938956788,1.3425641812074494,10
3,broccoli_cauli.jpg,9,50,googlenet,0.2757603740757051,median,-2.9928163264060994,0.4077886938956788,1.3425641812074494,10
4,broccoli_cauli.jpg,9,50,googlenet,1.2023959800915944,median,-2.9928163264060994,0.4077886938956788,1.3425641812074494,10
5,broccoli_cauli.jpg,9,50,googlenet,-0.3258670920751987,median,-2.9928163264060994,0.4077886938956788,1.3425641812074494,10
6,broccoli_cauli.jpg,9,50,googlenet,-0.4971351278080089,median,-2.9928163264060994,0.4077886938956788,1.3425641812074494,10
7,broccoli_cauli.jpg,9,50,googlenet,0.5324069616472844,median,-2.9928163264060994,0.4077886938956788,1.3425641812074494,10
8,broccoli_cauli.jpg,9,50,googlenet,-0.4375871569178373,median,-2.9928163264060994,0.4077886938956788,1.3425641812074494,10
0,broccoli_cauli.jpg,9,100,googlenet,-0.9103057751279964,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
1,broccoli_cauli.jpg,9,100,googlenet,1.587406884396388,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
2,broccoli_cauli.jpg,9,100,googlenet,-0.0879664756664448,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
3,broccoli_cauli.jpg,9,100,googlenet,0.8137518235229427,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
4,broccoli_cauli.jpg,9,100,googlenet,-0.11239770519993666,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
5,broccoli_cauli.jpg,9,100,googlenet,-0.2772078782727072,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
6,broccoli_cauli.jpg,9,100,googlenet,-0.0019169292566343366,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
7,broccoli_cauli.jpg,9,100,googlenet,1.3070944338744803,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
8,broccoli_cauli.jpg,9,100,googlenet,-0.902875738531769,255,-2.992327604843233,0.5147354587131044,1.062751273056965,10
0,broccoli_cauli.jpg,9,100,googlenet,-1.2059387236313373,0,-2.747207281543494,0.48047032577633586,1.1360232930412082,10
