,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
3,broccoli_cauli.jpg,9,30,alexnet,2.590853598050082,0,-1.2013383932258437,0.8789047218022348,0.6205075951502673,10
4,broccoli_cauli.jpg,9,30,alexnet,0.37945425610408834,0,-1.2013383932258437,0.8789047218022348,0.6205075951502673,10
5,broccoli_cauli.jpg,9,30,alexnet,0.30519843803503266,0,-1.2013383932258437,0.8789047218022348,0.6205075951502673,10
6,broccoli_cauli.jpg,9,30,alexnet,0.22782138009408515,0,-1.2013383932258437,0.8789047218022348,0.6205075951502673,10
7,broccoli_cauli.jpg,9,30,alexnet,3.1518945531068367,0,-1.2013383932258437,0.8789047218022348,0.6205075951502673,10
8,broccoli_cauli.jpg,9,30,alexnet,1.1753758321419514,0,-1.2013383932258437,0.8789047218022348,0.6205075951502673,10
0,broccoli_cauli.jpg,5,10,alexnet,-0.4876585118970797,median,-0.6452877258984184,0.6656578170725669,0.6709528209794586,10
1,broccoli_cauli.jpg,5,10,alexnet,0.2883630988856243,median,-0.6452877258984184,0.6656578170725669,0.6709528209794586,10
2,broccoli_cauli.jpg,5,10,alexnet,4.607696751839491,median,-0.6452877258984184,0.6656578170725669,0.6709528209794586,10
3,broccoli_cauli.jpg,5,10,alexnet,0.8122109450164716,median,-0.6452877258984184,0.6656578170725669,0.6709528209794586,10
4,broccoli_cauli.jpg,5,10,alexnet,-0.12693757642769063,median,-0.6452877258984184,0.6656578170725669,0.6709528209794586,10
0,broccoli_cauli.jpg,9,30,alexnet,-0.845772779548021,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
1,broccoli_cauli.jpg,9,30,alexnet,0.5553926239794327,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
2,broccoli_cauli.jpg,9,30,alexnet,-1.4383798292777077,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
3,broccoli_cauli.jpg,9,30,alexnet,2.1129661136556317,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
4,broccoli_cauli.jpg,9,30,alexnet,1.4950814536510943,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
5,broccoli_cauli.jpg,9,30,alexnet,0.5022330051201811,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
6,broccoli_cauli.jpg,9,30,alexnet,-0.6769211924290144,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
7,broccoli_cauli.jpg,9,30,alexnet,3.492523089777212,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
8,broccoli_cauli.jpg,9,30,alexnet,0.4701191723911763,255,-1.2799865176815288,0.8342734927893762,0.6531579968295952,10
0,broccoli_cauli.jpg,9,30,alexnet,-0.18810358033543428,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
1,broccoli_cauli.jpg,9,30,alexnet,0.8171835590909198,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
2,broccoli_cauli.jpg,9,30,alexnet,-0.5888986719361993,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
3,broccoli_cauli.jpg,9,30,alexnet,2.0783230316960823,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
4,broccoli_cauli.jpg,9,30,alexnet,0.4742128480547456,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
5,broccoli_cauli.jpg,9,30,alexnet,0.9447489950949781,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
6,broccoli_cauli.jpg,9,30,alexnet,-1.1434819058859385,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
7,broccoli_cauli.jpg,9,30,alexnet,4.376195148131254,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
8,broccoli_cauli.jpg,9,30,alexnet,0.046499855937498946,mean,-1.1195509639770194,0.9296295069100391,0.5838538209199591,10
0,broccoli_cauli.jpg,9,30,alexnet,-0.3428682993760126,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
1,broccoli_cauli.jpg,9,30,alexnet,0.5926353300186242,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
2,broccoli_cauli.jpg,9,30,alexnet,-0.5800491959844596,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
3,broccoli_cauli.jpg,9,30,alexnet,2.189771343549309,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
4,broccoli_cauli.jpg,9,30,alexnet,0.4102464894603921,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
5,broccoli_cauli.jpg,9,30,alexnet,1.3243662612039881,median,-1.2775068817955315,0.9316524471126401,0.5863893776926555,10
