,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
0,Llama.png,9,50,resnet152,-0.682345708486121,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
1,Llama.png,9,50,resnet152,0.5433285546618223,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
2,Llama.png,9,50,resnet152,-0.3132999050469767,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
3,Llama.png,9,50,resnet152,-2.437085790329224,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
4,Llama.png,9,50,resnet152,0.5899055634495941,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
5,Llama.png,9,50,resnet152,-0.904765177447229,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
6,Llama.png,9,50,resnet152,-0.5120956705712183,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
7,Llama.png,9,50,resnet152,1.950034664983796,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
8,Llama.png,9,50,resnet152,0.16506779606201252,0,-7.00340942252569,0.6255153942135212,0.84728070026922,10
0,Llama.png,16,50,resnet152,-2.1857093492490174,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
1,Llama.png,16,50,resnet152,-1.517213125163976,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
2,Llama.png,16,50,resnet152,-1.934465258887566,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
3,Llama.png,16,50,resnet152,-1.98871805774698,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
4,Llama.png,16,50,resnet152,-1.1635979348985765,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
5,Llama.png,16,50,resnet152,-1.9134627786483422,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
6,Llama.png,16,50,resnet152,-1.64757997561677,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
7,Llama.png,16,50,resnet152,-1.7366876864389629,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
8,Llama.png,16,50,resnet152,-1.550941950741886,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
9,Llama.png,16,50,resnet152,3.616566703583324,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
10,Llama.png,16,50,resnet152,-2.0371652177595836,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
11,Llama.png,16,50,resnet152,2.95889828505895,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
12,Llama.png,16,50,resnet152,1.294112120811801,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
13,Llama.png,16,50,resnet152,4.125797358520156,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
14,Llama.png,16,50,resnet152,-0.1431880172648219,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
15,Llama.png,16,50,resnet152,4.062600336758891,0,-7.232443067381168,1.091328309286226,0.5162030364820618,20
0,Llama.png,25,50,resnet152,-1.3851236415301607,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
1,Llama.png,25,50,resnet152,-0.7939375794071895,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
2,Llama.png,25,50,resnet152,-1.2262448620833957,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
3,Llama.png,25,50,resnet152,-1.3002702224949028,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
4,Llama.png,25,50,resnet152,-1.324075800492337,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
5,Llama.png,25,50,resnet152,-0.44282378427576496,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
6,Llama.png,25,50,resnet152,-1.0274360790506152,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
7,Llama.png,25,50,resnet152,-1.1804276148110833,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
8,Llama.png,25,50,resnet152,-1.1352192992591736,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
9,Llama.png,25,50,resnet152,-1.2123267263760802,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
10,Llama.png,25,50,resnet152,-0.9655555280974522,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
11,Llama.png,25,50,resnet152,-0.6614868362465498,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
12,Llama.png,25,50,resnet152,-1.2604760118740277,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
13,Llama.png,25,50,resnet152,-1.2299725935364973,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
14,Llama.png,25,50,resnet152,-0.0819175000855763,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
15,Llama.png,25,50,resnet152,-0.051591259263715106,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
16,Llama.png,25,50,resnet152,1.6748158797369666,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
17,Llama.png,25,50,resnet152,-1.0165440551535507,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
18,Llama.png,25,50,resnet152,1.0428531053505083,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
19,Llama.png,25,50,resnet152,-0.8091644610756878,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
20,Llama.png,25,50,resnet152,1.401612701670931,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
21,Llama.png,25,50,resnet152,-1.086069612121927,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
22,Llama.png,25,50,resnet152,4.839441628148252,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
23,Llama.png,25,50,resnet152,2.83826759745007,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
24,Llama.png,25,50,resnet152,5.522971075313473,0,-7.232180146031325,1.1338132549178348,0.4969818261035942,30
0,Llama.png,36,50,resnet152,-0.9677689936723501,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
1,Llama.png,36,50,resnet152,-0.29958083404211955,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
2,Llama.png,36,50,resnet152,-0.25376349289354305,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
3,Llama.png,36,50,resnet152,-0.8148350224830434,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
4,Llama.png,36,50,resnet152,-0.6779329553208506,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
5,Llama.png,36,50,resnet152,-0.7848401834339329,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
6,Llama.png,36,50,resnet152,0.24125477384505123,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
7,Llama.png,36,50,resnet152,-0.669750195602195,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
8,Llama.png,36,50,resnet152,-0.697562914008957,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
9,Llama.png,36,50,resnet152,-0.6559444848751976,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
10,Llama.png,36,50,resnet152,-0.6717484886279328,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
11,Llama.png,36,50,resnet152,-0.8182236698767111,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
12,Llama.png,36,50,resnet152,-0.7971388228313749,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
13,Llama.png,36,50,resnet152,-0.6483327360630193,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
14,Llama.png,36,50,resnet152,0.7318172577170845,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
15,Llama.png,36,50,resnet152,-0.4592734425646867,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
16,Llama.png,36,50,resnet152,-0.741561289829729,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
17,Llama.png,36,50,resnet152,-0.5125261452977901,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
18,Llama.png,36,50,resnet152,-0.0944522180393168,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
19,Llama.png,36,50,resnet152,-0.5514416474033736,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
20,Llama.png,36,50,resnet152,-0.8422073792151581,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
21,Llama.png,36,50,resnet152,-0.5888554293056414,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
22,Llama.png,36,50,resnet152,-0.46010288732249904,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
23,Llama.png,36,50,resnet152,-0.127316661100481,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
24,Llama.png,36,50,resnet152,-0.1927781195184739,0,-7.232184421303438,1.0141469700268626,0.5556243884376743,40
