,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
0,Llama.png,9,50,resnet152,-0.027090789695869467,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
1,Llama.png,9,50,resnet152,-0.011391627365569458,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
2,Llama.png,9,50,resnet152,-0.008849504215734251,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
3,Llama.png,9,50,resnet152,-0.041116268836422526,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
4,Llama.png,9,50,resnet152,0.006757721654756082,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
5,Llama.png,9,50,resnet152,-0.0015568032714331395,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
6,Llama.png,9,50,resnet152,-0.01845172860359665,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
7,Llama.png,9,50,resnet152,0.08631105137998488,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
8,Llama.png,9,50,resnet152,-0.013526183983011928,0,0.0019227990565256203,0.012069289328296462,42.30026151453173,10
0,Llama.png,16,50,resnet152,-0.04211902661970568,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
1,Llama.png,16,50,resnet152,-0.04043649835215133,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
2,Llama.png,16,50,resnet152,-0.046044207005009795,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
3,Llama.png,16,50,resnet152,-0.04238733067056185,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
4,Llama.png,16,50,resnet152,-0.0421849987785946,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
5,Llama.png,16,50,resnet152,-0.043733386680586836,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
6,Llama.png,16,50,resnet152,-0.0433029590969453,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
7,Llama.png,16,50,resnet152,-0.0415969072798054,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
8,Llama.png,16,50,resnet152,-0.04070870337535445,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
9,Llama.png,16,50,resnet152,0.0962142134195946,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
10,Llama.png,16,50,resnet152,-0.042710294344206874,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
11,Llama.png,16,50,resnet152,0.033502228496874495,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
12,Llama.png,16,50,resnet152,-0.027083406517754142,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
13,Llama.png,16,50,resnet152,0.16432674335586456,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
14,Llama.png,16,50,resnet152,-0.0405402082975968,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
15,Llama.png,16,50,resnet152,0.15508796493074006,0,0.0007037045745198894,0.028971935791984413,19.43434198201504,20
0,Llama.png,25,50,resnet152,-0.02222287560834186,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
1,Llama.png,25,50,resnet152,-0.021869308976769603,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
2,Llama.png,25,50,resnet152,-0.022137473748858046,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
3,Llama.png,25,50,resnet152,-0.022180504377070556,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
4,Llama.png,25,50,resnet152,-0.022196945598020473,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
5,Llama.png,25,50,resnet152,-0.021551720182079747,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
6,Llama.png,25,50,resnet152,-0.022039319686074373,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
7,Llama.png,25,50,resnet152,-0.02212705842384422,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
8,Llama.png,25,50,resnet152,-0.022093964076015795,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
9,Llama.png,25,50,resnet152,-0.022139602519578788,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
10,Llama.png,25,50,resnet152,-0.021996474275374173,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
11,Llama.png,25,50,resnet152,-0.021768498399628744,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
12,Llama.png,25,50,resnet152,-0.022162348300339713,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
13,Llama.png,25,50,resnet152,-0.02215014238518188,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
14,Llama.png,25,50,resnet152,-0.02106200415152057,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
15,Llama.png,25,50,resnet152,-0.021018308225734358,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
16,Llama.png,25,50,resnet152,-0.013509963211538328,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
17,Llama.png,25,50,resnet152,-0.02200970769500494,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
18,Llama.png,25,50,resnet152,-0.01778414949405888,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
19,Llama.png,25,50,resnet152,-0.021881389598824068,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
20,Llama.png,25,50,resnet152,-0.015691221748981382,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
21,Llama.png,25,50,resnet152,-0.022063784112746353,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
22,Llama.png,25,50,resnet152,0.1565202252168118,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
23,Llama.png,25,50,resnet152,0.006000780761592713,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
24,Llama.png,25,50,resnet152,0.27920401702208364,0,0.000722105767046826,0.03359875561983178,16.770977102523272,30
0,Llama.png,36,50,resnet152,-0.0032448781236752047,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
1,Llama.png,36,50,resnet152,-0.0028751979329718026,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
2,Llama.png,36,50,resnet152,-0.0028396496965618074,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
3,Llama.png,36,50,resnet152,-0.00318060189760757,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
4,Llama.png,36,50,resnet152,-0.0031141113650962685,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
5,Llama.png,36,50,resnet152,-0.0031668016084916437,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
6,Llama.png,36,50,resnet152,-0.002331493591859813,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
7,Llama.png,36,50,resnet152,-0.0031098424248106847,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
8,Llama.png,36,50,resnet152,-0.0031242131578517085,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
9,Llama.png,36,50,resnet152,-0.00310255922074926,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
10,Llama.png,36,50,resnet152,-0.0031108883743281367,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
11,Llama.png,36,50,resnet152,-0.0031821340327732924,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
12,Llama.png,36,50,resnet152,-0.0031725097180344015,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
13,Llama.png,36,50,resnet152,-0.0030985005471940133,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
14,Llama.png,36,50,resnet152,-0.0015084385981395858,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
15,Llama.png,36,50,resnet152,-0.002987123092699412,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
16,Llama.png,36,50,resnet152,-0.0031461467677856704,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
17,Llama.png,36,50,resnet152,-0.0030206510036759893,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
18,Llama.png,36,50,resnet152,-0.0027025870597783713,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
19,Llama.png,36,50,resnet152,-0.0030440479805487787,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
20,Llama.png,36,50,resnet152,-0.0031928387113605967,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
21,Llama.png,36,50,resnet152,-0.0030657013806088015,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
22,Llama.png,36,50,resnet152,-0.002987660033918865,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
23,Llama.png,36,50,resnet152,-0.00273267277996165,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
24,Llama.png,36,50,resnet152,-0.0027897392200966907,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
25,Llama.png,36,50,resnet152,-0.002540326332872095,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
26,Llama.png,36,50,resnet152,-0.002843062639358002,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
27,Llama.png,36,50,resnet152,-0.0031574582385473313,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
28,Llama.png,36,50,resnet152,-0.0029095913519512607,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
29,Llama.png,36,50,resnet152,-0.0030569539048561005,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
30,Llama.png,36,50,resnet152,0.012606641174329122,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
31,Llama.png,36,50,resnet152,0.04028124577448001,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
32,Llama.png,36,50,resnet152,0.013502625498230081,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
33,Llama.png,36,50,resnet152,0.016312416175589046,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
34,Llama.png,36,50,resnet152,-0.003155426041307759,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
35,Llama.png,36,50,resnet152,0.0058792715192236035,0,0.0007224176858665454,0.005050932664192128,111.56054284909457,40
