,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
15,broccoli_cauli.jpg,25,50,googlenet,-0.01130776665050361,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
16,broccoli_cauli.jpg,25,50,googlenet,-0.009028003667152232,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
17,broccoli_cauli.jpg,25,50,googlenet,-0.007324237438124069,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
18,broccoli_cauli.jpg,25,50,googlenet,-0.009138496313827661,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
19,broccoli_cauli.jpg,25,50,googlenet,0.06004646268180872,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
20,broccoli_cauli.jpg,25,50,googlenet,-0.01302911934958097,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
21,broccoli_cauli.jpg,25,50,googlenet,-0.010646098604705789,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
22,broccoli_cauli.jpg,25,50,googlenet,-0.00913598914209306,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
23,broccoli_cauli.jpg,25,50,googlenet,-0.012744044364987224,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
24,broccoli_cauli.jpg,25,50,googlenet,0.004675298375622352,0,0.03382737962684187,0.014529010761619186,38.783397900726925,30
0,broccoli_cauli.jpg,25,50,googlenet,-0.0024085712286702563,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
1,broccoli_cauli.jpg,25,50,googlenet,-0.001910442135417353,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
2,broccoli_cauli.jpg,25,50,googlenet,-0.002501724671190335,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
3,broccoli_cauli.jpg,25,50,googlenet,-0.002417796223740718,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
4,broccoli_cauli.jpg,25,50,googlenet,-0.001969955142366878,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
5,broccoli_cauli.jpg,25,50,googlenet,-0.002449438834312594,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
6,broccoli_cauli.jpg,25,50,googlenet,-0.0017708795271820165,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
7,broccoli_cauli.jpg,25,50,googlenet,0.029690683190572553,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
8,broccoli_cauli.jpg,25,50,googlenet,0.0013272208633966114,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
9,broccoli_cauli.jpg,25,50,googlenet,-0.0011364453515797495,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
10,broccoli_cauli.jpg,25,50,googlenet,-0.0011991433682903897,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
11,broccoli_cauli.jpg,25,50,googlenet,0.007902192050621197,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
12,broccoli_cauli.jpg,25,50,googlenet,0.002709799838399252,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
13,broccoli_cauli.jpg,25,50,googlenet,-0.002292694469708325,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
14,broccoli_cauli.jpg,25,50,googlenet,0.0026812598556839283,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
15,broccoli_cauli.jpg,25,50,googlenet,0.0007531967565684498,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
16,broccoli_cauli.jpg,25,50,googlenet,0.0006331154648163198,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
17,broccoli_cauli.jpg,25,50,googlenet,-0.0006527010137710521,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
18,broccoli_cauli.jpg,25,50,googlenet,0.00256798550854425,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
19,broccoli_cauli.jpg,25,50,googlenet,0.0023067983153651733,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
20,broccoli_cauli.jpg,25,50,googlenet,-0.0023746072151805825,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
21,broccoli_cauli.jpg,25,50,googlenet,-0.0007282895109384604,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
22,broccoli_cauli.jpg,25,50,googlenet,0.000571004153731552,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
23,broccoli_cauli.jpg,25,50,googlenet,-0.0022406551389603678,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
24,broccoli_cauli.jpg,25,50,googlenet,0.006143415813576088,255,0.033826929056157834,0.003274918281530255,172.06056824438483,30
0,broccoli_cauli.jpg,25,50,googlenet,-0.004148790981091173,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
1,broccoli_cauli.jpg,25,50,googlenet,-0.00373528197467651,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
2,broccoli_cauli.jpg,25,50,googlenet,-0.0046729978508610135,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
3,broccoli_cauli.jpg,25,50,googlenet,-0.004205453149690567,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
4,broccoli_cauli.jpg,25,50,googlenet,-0.004326256364602909,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
5,broccoli_cauli.jpg,25,50,googlenet,0.0022024973110099416,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
6,broccoli_cauli.jpg,25,50,googlenet,-0.003064915427437538,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
7,broccoli_cauli.jpg,25,50,googlenet,0.017863344908739257,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
8,broccoli_cauli.jpg,25,50,googlenet,-0.0009572004926474177,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
9,broccoli_cauli.jpg,25,50,googlenet,-0.0027582576553545892,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
10,broccoli_cauli.jpg,25,50,googlenet,-0.0013558922682317459,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
11,broccoli_cauli.jpg,25,50,googlenet,0.020230102004229256,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
12,broccoli_cauli.jpg,25,50,googlenet,-0.0014414282834323594,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
13,broccoli_cauli.jpg,25,50,googlenet,-0.0027730529396285,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
14,broccoli_cauli.jpg,25,50,googlenet,-0.0027392580712036667,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
15,broccoli_cauli.jpg,25,50,googlenet,0.0017559886404546355,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
16,broccoli_cauli.jpg,25,50,googlenet,-0.004514615763246405,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
17,broccoli_cauli.jpg,25,50,googlenet,-0.002983675091885043,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
18,broccoli_cauli.jpg,25,50,googlenet,-0.0032954794234889284,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
19,broccoli_cauli.jpg,25,50,googlenet,0.03139455819886024,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
20,broccoli_cauli.jpg,25,50,googlenet,-0.005127044571377011,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
21,broccoli_cauli.jpg,25,50,googlenet,0.006879632728307617,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
22,broccoli_cauli.jpg,25,50,googlenet,-0.002734155384221894,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
23,broccoli_cauli.jpg,25,50,googlenet,-0.005443077381779923,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
24,broccoli_cauli.jpg,25,50,googlenet,0.006805314193983462,mean,0.0338265154808198,0.004576414811413291,123.12792210868949,30
0,broccoli_cauli.jpg,25,100,googlenet,-0.001098703986966253,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
1,broccoli_cauli.jpg,25,100,googlenet,-0.0007967324253569345,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
2,broccoli_cauli.jpg,25,100,googlenet,-0.0005025522676312705,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
3,broccoli_cauli.jpg,25,100,googlenet,1.782610138829357e-05,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
4,broccoli_cauli.jpg,25,100,googlenet,-0.0011217779061256693,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
5,broccoli_cauli.jpg,25,100,googlenet,0.011785907515245157,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
6,broccoli_cauli.jpg,25,100,googlenet,0.0026991261012046376,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
7,broccoli_cauli.jpg,25,100,googlenet,0.015728386254237604,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
8,broccoli_cauli.jpg,25,100,googlenet,-6.57414454970793e-05,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
9,broccoli_cauli.jpg,25,100,googlenet,-0.0009995443699881092,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
10,broccoli_cauli.jpg,25,100,googlenet,-0.00027728582266082244,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
11,broccoli_cauli.jpg,25,100,googlenet,-0.0010360157010698254,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
12,broccoli_cauli.jpg,25,100,googlenet,-0.00010122922619665054,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
13,broccoli_cauli.jpg,25,100,googlenet,0.0008891158698779626,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
14,broccoli_cauli.jpg,25,100,googlenet,-5.83978724108511e-05,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
15,broccoli_cauli.jpg,25,100,googlenet,0.003060876553187659,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
16,broccoli_cauli.jpg,25,100,googlenet,0.000972327290793916,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
17,broccoli_cauli.jpg,25,100,googlenet,-0.00022536463441910235,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
18,broccoli_cauli.jpg,25,100,googlenet,0.00014708787829401972,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
19,broccoli_cauli.jpg,25,100,googlenet,-0.0003508274116589969,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
20,broccoli_cauli.jpg,25,100,googlenet,0.0009834008950487443,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
21,broccoli_cauli.jpg,25,100,googlenet,-0.0010100665643232823,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
22,broccoli_cauli.jpg,25,100,googlenet,-0.0009167425425842205,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
23,broccoli_cauli.jpg,25,100,googlenet,0.0001743097766961257,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
24,broccoli_cauli.jpg,25,100,googlenet,0.0046193970636220685,255,0.03382669632978746,0.0020897349234890285,269.6439981279521,30
0,broccoli_cauli.jpg,25,50,googlenet,-0.005109307193530058,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
1,broccoli_cauli.jpg,25,50,googlenet,-0.004452446798641652,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
2,broccoli_cauli.jpg,25,50,googlenet,-0.005987162313684268,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
3,broccoli_cauli.jpg,25,50,googlenet,-0.005020930447511846,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
4,broccoli_cauli.jpg,25,50,googlenet,-0.005358673799848035,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
5,broccoli_cauli.jpg,25,50,googlenet,0.0011045561659620397,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
6,broccoli_cauli.jpg,25,50,googlenet,-0.0023981722839458088,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
7,broccoli_cauli.jpg,25,50,googlenet,0.01627217366878731,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
8,broccoli_cauli.jpg,25,50,googlenet,-0.000834552304195095,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
9,broccoli_cauli.jpg,25,50,googlenet,-0.0035858972934843915,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
10,broccoli_cauli.jpg,25,50,googlenet,-0.0016258614510114094,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
11,broccoli_cauli.jpg,25,50,googlenet,0.02188619501931016,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
12,broccoli_cauli.jpg,25,50,googlenet,-0.0010488832255704213,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
13,broccoli_cauli.jpg,25,50,googlenet,-0.0029916146188227683,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
14,broccoli_cauli.jpg,25,50,googlenet,-0.004326609911005197,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
15,broccoli_cauli.jpg,25,50,googlenet,0.0004762822440872072,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
16,broccoli_cauli.jpg,25,50,googlenet,-0.004280286232349912,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
17,broccoli_cauli.jpg,25,50,googlenet,-0.0017539158076519765,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
18,broccoli_cauli.jpg,25,50,googlenet,-0.003187239070897313,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
19,broccoli_cauli.jpg,25,50,googlenet,0.04301782770255887,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
20,broccoli_cauli.jpg,25,50,googlenet,-0.006122989592795823,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
21,broccoli_cauli.jpg,25,50,googlenet,0.004975280280132341,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
22,broccoli_cauli.jpg,25,50,googlenet,-0.0020395257549478273,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
23,broccoli_cauli.jpg,25,50,googlenet,-0.0065417616163288995,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
24,broccoli_cauli.jpg,25,50,googlenet,0.004752894744051537,median,0.03382652848047284,0.005486227110382321,102.70891708211136,30
0,broccoli_cauli.jpg,25,100,googlenet,-0.0014782922744180603,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
1,broccoli_cauli.jpg,25,100,googlenet,-0.0012640181263251595,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
2,broccoli_cauli.jpg,25,100,googlenet,-0.0012894015778531624,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
3,broccoli_cauli.jpg,25,100,googlenet,-0.0011599057946647354,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
4,broccoli_cauli.jpg,25,100,googlenet,-0.0013916472066182492,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
5,broccoli_cauli.jpg,25,100,googlenet,0.007847604015158108,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
6,broccoli_cauli.jpg,25,100,googlenet,0.030171715171431294,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
7,broccoli_cauli.jpg,25,100,googlenet,-0.0006893056638464774,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
8,broccoli_cauli.jpg,25,100,googlenet,-0.001245023945156418,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
9,broccoli_cauli.jpg,25,100,googlenet,-0.0016427091782706218,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
10,broccoli_cauli.jpg,25,100,googlenet,0.008005936776818167,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
11,broccoli_cauli.jpg,25,100,googlenet,-0.00038382601419081766,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
12,broccoli_cauli.jpg,25,100,googlenet,-0.001363691551821704,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
13,broccoli_cauli.jpg,25,100,googlenet,0.002892289179363465,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
14,broccoli_cauli.jpg,25,100,googlenet,-0.0016698412755041772,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
15,broccoli_cauli.jpg,25,100,googlenet,0.00015445515164576014,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
16,broccoli_cauli.jpg,25,100,googlenet,-0.0005669249292602753,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
17,broccoli_cauli.jpg,25,100,googlenet,0.0015698333722247945,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
18,broccoli_cauli.jpg,25,100,googlenet,-0.0003429440255610252,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
19,broccoli_cauli.jpg,25,100,googlenet,-0.0014608779832824036,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
20,broccoli_cauli.jpg,25,100,googlenet,-0.0007249592093053856,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
21,broccoli_cauli.jpg,25,100,googlenet,-0.0010229927865958413,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
22,broccoli_cauli.jpg,25,100,googlenet,-0.0016046017409258179,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
23,broccoli_cauli.jpg,25,100,googlenet,-0.0007373325974481535,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
24,broccoli_cauli.jpg,25,100,googlenet,0.0013701265327706446,0,0.03382911091930495,0.0032859867485500495,171.4808962363857,30
0,broccoli_cauli.jpg,25,1000,googlenet,0.001124445250151355,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
1,broccoli_cauli.jpg,25,1000,googlenet,0.0013648795949764395,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
2,broccoli_cauli.jpg,25,1000,googlenet,0.0010612758291133986,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
3,broccoli_cauli.jpg,25,1000,googlenet,0.001342010393372634,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
4,broccoli_cauli.jpg,25,1000,googlenet,0.0011437426972957976,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
5,broccoli_cauli.jpg,25,1000,googlenet,0.001697057473652533,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
6,broccoli_cauli.jpg,25,1000,googlenet,0.0009688724977838424,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
7,broccoli_cauli.jpg,25,1000,googlenet,0.0015653793100544751,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
8,broccoli_cauli.jpg,25,1000,googlenet,0.0013700278971852376,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
9,broccoli_cauli.jpg,25,1000,googlenet,0.0011169476363914828,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
10,broccoli_cauli.jpg,25,1000,googlenet,0.0011294765330610954,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
11,broccoli_cauli.jpg,25,1000,googlenet,0.0009248627851535503,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
12,broccoli_cauli.jpg,25,1000,googlenet,0.0014723586430830313,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
13,broccoli_cauli.jpg,25,1000,googlenet,0.001326951023735673,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
14,broccoli_cauli.jpg,25,1000,googlenet,0.0016919080034293406,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
15,broccoli_cauli.jpg,25,1000,googlenet,0.0016843832099378642,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
16,broccoli_cauli.jpg,25,1000,googlenet,0.0013065680052001284,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
17,broccoli_cauli.jpg,25,1000,googlenet,0.0011668720648062765,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
18,broccoli_cauli.jpg,25,1000,googlenet,0.0012593961573782774,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
19,broccoli_cauli.jpg,25,1000,googlenet,0.0011378952401369913,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
20,broccoli_cauli.jpg,25,1000,googlenet,0.001017257779934343,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
21,broccoli_cauli.jpg,25,1000,googlenet,0.0033350958944404064,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
22,broccoli_cauli.jpg,25,1000,googlenet,0.0014507764242673816,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
23,broccoli_cauli.jpg,25,1000,googlenet,0.0019424323977196183,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
24,broccoli_cauli.jpg,25,1000,googlenet,0.0009860724205110539,255,0.03382947001246316,0.0007409291640990985,760.507220403391,30
0,broccoli_cauli.jpg,25,100,googlenet,-0.0005132739447514437,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
1,broccoli_cauli.jpg,25,100,googlenet,-0.00017788217739734733,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
2,broccoli_cauli.jpg,25,100,googlenet,-0.0006190149510185932,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
3,broccoli_cauli.jpg,25,100,googlenet,-0.0005293227938641351,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
4,broccoli_cauli.jpg,25,100,googlenet,-0.0004332330580846314,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
5,broccoli_cauli.jpg,25,100,googlenet,0.008602223542571773,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
6,broccoli_cauli.jpg,25,100,googlenet,0.01866502165550021,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
7,broccoli_cauli.jpg,25,100,googlenet,0.004773814946081482,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
8,broccoli_cauli.jpg,25,100,googlenet,-0.0008675480271010961,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
9,broccoli_cauli.jpg,25,100,googlenet,-0.0005809452021747187,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
10,broccoli_cauli.jpg,25,100,googlenet,0.0010006236096653728,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
11,broccoli_cauli.jpg,25,100,googlenet,8.743295463948023e-05,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
12,broccoli_cauli.jpg,25,100,googlenet,0.00022429748546930162,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
13,broccoli_cauli.jpg,25,100,googlenet,-0.0005635197065431756,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
14,broccoli_cauli.jpg,25,100,googlenet,0.0015523074039253755,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
15,broccoli_cauli.jpg,25,100,googlenet,0.0009274030364206246,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
16,broccoli_cauli.jpg,25,100,googlenet,-0.0008177323600207016,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
17,broccoli_cauli.jpg,25,100,googlenet,0.0012897062064672242,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
18,broccoli_cauli.jpg,25,100,googlenet,-0.0006028694711114015,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
19,broccoli_cauli.jpg,25,100,googlenet,0.00032228191763395797,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
20,broccoli_cauli.jpg,25,100,googlenet,-0.0004879607584596671,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
21,broccoli_cauli.jpg,25,100,googlenet,-0.0007332106199369129,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
22,broccoli_cauli.jpg,25,100,googlenet,-0.0008509473062231897,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
23,broccoli_cauli.jpg,25,100,googlenet,0.002192392293814744,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
24,broccoli_cauli.jpg,25,100,googlenet,0.0008366168125571313,mean,0.03382705620435313,0.002153686157525948,261.6372136582901,30
0,broccoli_cauli.jpg,25,100,googlenet,-0.0008807279843743959,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
1,broccoli_cauli.jpg,25,100,googlenet,-0.0006067158541166544,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
2,broccoli_cauli.jpg,25,100,googlenet,-0.0007233699298473473,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
3,broccoli_cauli.jpg,25,100,googlenet,-0.0005837215911764213,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
4,broccoli_cauli.jpg,25,100,googlenet,-0.0007820847645314318,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
5,broccoli_cauli.jpg,25,100,googlenet,0.011209374917112973,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
6,broccoli_cauli.jpg,25,100,googlenet,0.019531322737847318,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
7,broccoli_cauli.jpg,25,100,googlenet,0.006573985481601949,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
8,broccoli_cauli.jpg,25,100,googlenet,-0.0009337236406622713,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
9,broccoli_cauli.jpg,25,100,googlenet,-0.0006268036622438027,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
10,broccoli_cauli.jpg,25,100,googlenet,0.00011577031424475675,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
11,broccoli_cauli.jpg,25,100,googlenet,-0.00017153108703745336,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
12,broccoli_cauli.jpg,25,100,googlenet,0.0005547337166843781,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
13,broccoli_cauli.jpg,25,100,googlenet,-0.000611496743984535,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
14,broccoli_cauli.jpg,25,100,googlenet,0.0011057167107355681,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
15,broccoli_cauli.jpg,25,100,googlenet,-0.00016971598959161067,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
16,broccoli_cauli.jpg,25,100,googlenet,-0.0008377544009558879,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
17,broccoli_cauli.jpg,25,100,googlenet,0.00047516589684258354,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
18,broccoli_cauli.jpg,25,100,googlenet,-0.0008230199815153375,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
19,broccoli_cauli.jpg,25,100,googlenet,0.00011964353875875897,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
20,broccoli_cauli.jpg,25,100,googlenet,-0.00027797283068485014,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
21,broccoli_cauli.jpg,25,100,googlenet,-0.0008610089933869408,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
22,broccoli_cauli.jpg,25,100,googlenet,-0.0010653211728580123,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
23,broccoli_cauli.jpg,25,100,googlenet,0.0017392057558773522,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
24,broccoli_cauli.jpg,25,100,googlenet,0.0010990368935311558,median,0.033827256417752256,0.0023797523530738164,236.7826276870135,30
0,broccoli_cauli.jpg,25,1000,googlenet,0.0015344791365070937,0,0.033827141386493655,0.0007170150928574902,785.8745813514932,30
1,broccoli_cauli.jpg,25,1000,googlenet,0.0012349618767176088,0,0.033827141386493655,0.0007170150928574902,785.8745813514932,30
2,broccoli_cauli.jpg,25,1000,googlenet,0.0016295779652216842,0,0.033827141386493655,0.0007170150928574902,785.8745813514932,30
3,broccoli_cauli.jpg,25,1000,googlenet,0.0015326726297786438,0,0.033827141386493655,0.0007170150928574902,785.8745813514932,30
