,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
6,broccoli_cauli.jpg,9,50,alexnet,-0.004225478879083292,median,0.21241681856538028,0.019193561332746113,27.697285150304143,10
7,broccoli_cauli.jpg,9,50,alexnet,0.08044289719622623,median,0.21241681856538028,0.019193561332746113,27.697285150304143,10
8,broccoli_cauli.jpg,9,50,alexnet,0.04958957335750647,median,0.21241681856538028,0.019193561332746113,27.697285150304143,10
0,broccoli_cauli.jpg,9,50,alexnet,-0.0019034218392506913,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
1,broccoli_cauli.jpg,9,50,alexnet,0.07193112811295531,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
2,broccoli_cauli.jpg,9,50,alexnet,-0.08266451674800702,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
3,broccoli_cauli.jpg,9,50,alexnet,-0.01737433087530137,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
4,broccoli_cauli.jpg,9,50,alexnet,0.012971485229784543,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
5,broccoli_cauli.jpg,9,50,alexnet,0.04916599829480336,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
6,broccoli_cauli.jpg,9,50,alexnet,0.021878435107606828,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
7,broccoli_cauli.jpg,9,50,alexnet,0.11843271430483027,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
8,broccoli_cauli.jpg,9,50,alexnet,0.011000871954497723,mean,0.19202212286384626,0.019847418316323178,23.99369038782974,10
0,broccoli_cauli.jpg,9,100,alexnet,-0.08166385014699448,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
1,broccoli_cauli.jpg,9,100,alexnet,0.0742000757958174,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
2,broccoli_cauli.jpg,9,100,alexnet,-0.06644637005778398,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
3,broccoli_cauli.jpg,9,100,alexnet,0.05340048030371753,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
4,broccoli_cauli.jpg,9,100,alexnet,0.13183739053264143,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
5,broccoli_cauli.jpg,9,100,alexnet,-0.015879969014375793,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
6,broccoli_cauli.jpg,9,100,alexnet,0.006973281201251817,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
7,broccoli_cauli.jpg,9,100,alexnet,0.09427252208251966,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
8,broccoli_cauli.jpg,9,100,alexnet,0.009688809375931183,255,0.23054361463324513,0.023130524539720636,21.797230055707395,10
0,broccoli_cauli.jpg,9,100,alexnet,-0.008701814922708946,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
1,broccoli_cauli.jpg,9,100,alexnet,0.018299320727014217,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
2,broccoli_cauli.jpg,9,100,alexnet,0.014198859653901278,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
3,broccoli_cauli.jpg,9,100,alexnet,-0.05334641520030592,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
4,broccoli_cauli.jpg,9,100,alexnet,0.07829964481460419,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
5,broccoli_cauli.jpg,9,100,alexnet,0.041903404378701964,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
6,broccoli_cauli.jpg,9,100,alexnet,0.04561203007413803,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
7,broccoli_cauli.jpg,9,100,alexnet,0.05288746280425699,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
8,broccoli_cauli.jpg,9,100,alexnet,0.016130506646192068,0,0.19655189401031709,0.016570798358325242,31.74936486983587,10
0,broccoli_cauli.jpg,9,100,alexnet,0.0033180599644634153,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
1,broccoli_cauli.jpg,9,100,alexnet,0.042749538400421894,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
2,broccoli_cauli.jpg,9,100,alexnet,0.008675069015781418,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
3,broccoli_cauli.jpg,9,100,alexnet,-0.04262120061097086,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
4,broccoli_cauli.jpg,9,100,alexnet,0.06910191756181933,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
5,broccoli_cauli.jpg,9,100,alexnet,-0.0040872452000083395,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
6,broccoli_cauli.jpg,9,100,alexnet,0.031166911523038614,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
7,broccoli_cauli.jpg,9,100,alexnet,0.09945736203114572,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
8,broccoli_cauli.jpg,9,100,alexnet,0.02215724389515721,mean,0.21182077081826178,0.01730404704316884,29.874403680974122,10
0,broccoli_cauli.jpg,9,100,alexnet,-0.017680806907936587,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
1,broccoli_cauli.jpg,9,100,alexnet,0.042117887236596485,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
2,broccoli_cauli.jpg,9,100,alexnet,-0.021763704388085114,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
3,broccoli_cauli.jpg,9,100,alexnet,8.243012029230529e-05,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
4,broccoli_cauli.jpg,9,100,alexnet,0.07510169744870066,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
5,broccoli_cauli.jpg,9,100,alexnet,0.01920268581229677,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
6,broccoli_cauli.jpg,9,100,alexnet,0.013078994901073417,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
7,broccoli_cauli.jpg,9,100,alexnet,0.098004215377934,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
8,broccoli_cauli.jpg,9,100,alexnet,0.01781112017061651,median,0.2085830496599059,0.0180150828864925,29.185367509365616,10
0,broccoli_cauli.jpg,9,1000,alexnet,-0.03549238412088163,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
1,broccoli_cauli.jpg,9,1000,alexnet,0.02913560175570955,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
2,broccoli_cauli.jpg,9,1000,alexnet,-0.026026226498774875,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
3,broccoli_cauli.jpg,9,1000,alexnet,0.038305928551708245,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
4,broccoli_cauli.jpg,9,1000,alexnet,0.06624876310332867,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
5,broccoli_cauli.jpg,9,1000,alexnet,0.012709925643861496,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
6,broccoli_cauli.jpg,9,1000,alexnet,0.035043140056166766,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
7,broccoli_cauli.jpg,9,1000,alexnet,0.04598021315800164,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.016486519033522683,255,0.17941660834055892,0.01295597085782834,41.130965517097685,10
0,broccoli_cauli.jpg,9,1000,alexnet,-0.04673689959850075,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
1,broccoli_cauli.jpg,9,1000,alexnet,0.01555410302756096,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
2,broccoli_cauli.jpg,9,1000,alexnet,0.01127526698385422,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
3,broccoli_cauli.jpg,9,1000,alexnet,-0.011786305839225259,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
4,broccoli_cauli.jpg,9,1000,alexnet,0.042477914125641204,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
5,broccoli_cauli.jpg,9,1000,alexnet,0.04993118278406764,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
6,broccoli_cauli.jpg,9,1000,alexnet,0.054676548420066085,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
7,broccoli_cauli.jpg,9,1000,alexnet,0.062014171635241006,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.03913376299611969,0,0.18722686419315976,0.0156868230008903,32.85791936898281,10
0,broccoli_cauli.jpg,9,1000,alexnet,-0.013788110458941235,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
1,broccoli_cauli.jpg,9,1000,alexnet,0.016057919455582072,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
2,broccoli_cauli.jpg,9,1000,alexnet,0.0029538672348697684,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
3,broccoli_cauli.jpg,9,1000,alexnet,0.005451307635260154,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
4,broccoli_cauli.jpg,9,1000,alexnet,0.05304860399594924,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
5,broccoli_cauli.jpg,9,1000,alexnet,0.023613861425636887,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
6,broccoli_cauli.jpg,9,1000,alexnet,0.024617109541615376,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
7,broccoli_cauli.jpg,9,1000,alexnet,0.07229140456535832,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.0025988729026521374,mean,0.1749697773208622,0.01084146491773979,44.008448477917085,10
0,broccoli_cauli.jpg,9,1000,alexnet,-9.26025836086395e-05,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
1,broccoli_cauli.jpg,9,1000,alexnet,0.004618087032105946,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
2,broccoli_cauli.jpg,9,1000,alexnet,-0.016033825940343603,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
3,broccoli_cauli.jpg,9,1000,alexnet,0.014694972010122376,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
4,broccoli_cauli.jpg,9,1000,alexnet,0.04883273497147492,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
5,broccoli_cauli.jpg,9,1000,alexnet,0.03742905946450261,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
6,broccoli_cauli.jpg,9,1000,alexnet,0.026101873429452874,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
7,broccoli_cauli.jpg,9,1000,alexnet,0.09273954123145813,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
8,broccoli_cauli.jpg,9,1000,alexnet,0.009045616790728135,median,0.1983723374173031,0.015197147864168595,35.23544433112911,10
0,broccoli_cauli.jpg,7,10,alexnet,-0.003922352410422706,255,0.16166175217242196,0.014432668734444699,31.2111521485746,20
1,broccoli_cauli.jpg,7,10,alexnet,0.03774080480354817,255,0.16166175217242196,0.014432668734444699,31.2111521485746,20
2,broccoli_cauli.jpg,7,10,alexnet,0.13334868942591308,255,0.16166175217242196,0.014432668734444699,31.2111521485746,20
3,broccoli_cauli.jpg,7,10,alexnet,-0.023824209908342713,255,0.16166175217242196,0.014432668734444699,31.2111521485746,20
4,broccoli_cauli.jpg,7,10,alexnet,-0.00641595207551654,255,0.16166175217242196,0.014432668734444699,31.2111521485746,20
5,broccoli_cauli.jpg,7,10,alexnet,0.04713156456282696,255,0.16166175217242196,0.014432668734444699,31.2111521485746,20
