,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term
0,Llama.png,9,100,resnet152,0.16995289623906792,0,0.878464452632398,0.04480480749023701,11.730297988961702
1,Llama.png,9,100,resnet152,-0.027507195469966224,0,0.878464452632398,0.04480480749023701,11.730297988961702
2,Llama.png,9,100,resnet152,0.03409202811240834,0,0.878464452632398,0.04480480749023701,11.730297988961702
3,Llama.png,9,100,resnet152,0.32646572972852883,0,0.878464452632398,0.04480480749023701,11.730297988961702
4,Llama.png,9,100,resnet152,0.014625608198338417,0,0.878464452632398,0.04480480749023701,11.730297988961702
5,Llama.png,9,100,resnet152,0.039554820625939936,0,0.878464452632398,0.04480480749023701,11.730297988961702
6,Llama.png,9,100,resnet152,0.1497027743595977,0,0.878464452632398,0.04480480749023701,11.730297988961702
7,Llama.png,9,100,resnet152,0.0830448907410062,0,0.878464452632398,0.04480480749023701,11.730297988961702
8,Llama.png,9,100,resnet152,0.05252726857065576,0,0.878464452632398,0.04480480749023701,11.730297988961702
0,Llama.png,9,100,resnet152,0.2585348125056331,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
1,Llama.png,9,100,resnet152,-0.00871412682916162,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
2,Llama.png,9,100,resnet152,-0.027846548750995244,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
3,Llama.png,9,100,resnet152,0.40720413749143136,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
4,Llama.png,9,100,resnet152,0.03973233091579034,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
5,Llama.png,9,100,resnet152,-0.041943479948360396,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
6,Llama.png,9,100,resnet152,0.1627032356143165,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
7,Llama.png,9,100,resnet152,0.020780855159981453,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
8,Llama.png,9,100,resnet152,-0.0413602935572482,mean,0.9034992349123754,0.0569856266138942,9.25963062803316
0,Llama.png,9,1000,resnet152,0.1610977973113517,0,0.8952746112270673,0.03922106736130499,13.48994996037323
1,Llama.png,9,1000,resnet152,0.012213912544275963,0,0.8952746112270673,0.03922106736130499,13.48994996037323
2,Llama.png,9,1000,resnet152,0.07706044091774822,0,0.8952746112270673,0.03922106736130499,13.48994996037323
3,Llama.png,9,1000,resnet152,0.054408798767112396,0,0.8952746112270673,0.03922106736130499,13.48994996037323
4,Llama.png,9,1000,resnet152,0.09099320483511913,0,0.8952746112270673,0.03922106736130499,13.48994996037323
5,Llama.png,9,1000,resnet152,0.12879324580401844,0,0.8952746112270673,0.03922106736130499,13.48994996037323
6,Llama.png,9,1000,resnet152,0.059870258817179264,0,0.8952746112270673,0.03922106736130499,13.48994996037323
7,Llama.png,9,1000,resnet152,0.14818927893535738,0,0.8952746112270673,0.03922106736130499,13.48994996037323
8,Llama.png,9,1000,resnet152,0.10625749726799387,0,0.8952746112270673,0.03922106736130499,13.48994996037323
0,Llama.png,9,1000,resnet152,0.17854328028346247,mean,0.900372261792724,0.03857351788440533,13.582558420806276
1,Llama.png,9,1000,resnet152,0.03161587470394206,mean,0.900372261792724,0.03857351788440533,13.582558420806276
2,Llama.png,9,1000,resnet152,0.02812129030587727,mean,0.900372261792724,0.03857351788440533,13.582558420806276
3,Llama.png,9,1000,resnet152,0.07177538194636382,mean,0.900372261792724,0.03857351788440533,13.582558420806276
4,Llama.png,9,1000,resnet152,0.14304513254131987,mean,0.900372261792724,0.03857351788440533,13.582558420806276
5,Llama.png,9,1000,resnet152,0.12447486507308878,mean,0.900372261792724,0.03857351788440533,13.582558420806276
6,Llama.png,9,1000,resnet152,0.06593416347561523,mean,0.900372261792724,0.03857351788440533,13.582558420806276
7,Llama.png,9,1000,resnet152,0.1287472413895581,mean,0.900372261792724,0.03857351788440533,13.582558420806276
8,Llama.png,9,1000,resnet152,0.0909502857238309,mean,0.900372261792724,0.03857351788440533,13.582558420806276
0,Llama.png,12,10,resnet152,0.022381916193551357,0,0.8433765903654562,0.058465334593776064,9.565346034804671
1,Llama.png,12,10,resnet152,0.013089642518858614,0,0.8433765903654562,0.058465334593776064,9.565346034804671
2,Llama.png,12,10,resnet152,0.013096557480866557,0,0.8433765903654562,0.058465334593776064,9.565346034804671
3,Llama.png,12,10,resnet152,0.5544159599932044,0,0.8433765903654562,0.058465334593776064,9.565346034804671
4,Llama.png,12,10,resnet152,0.03366245025771707,0,0.8433765903654562,0.058465334593776064,9.565346034804671
5,Llama.png,12,10,resnet152,0.013121104031531258,0,0.8433765903654562,0.058465334593776064,9.565346034804671
6,Llama.png,12,10,resnet152,-0.008235606481455132,0,0.8433765903654562,0.058465334593776064,9.565346034804671
7,Llama.png,12,10,resnet152,0.0004576399726538595,0,0.8433765903654562,0.058465334593776064,9.565346034804671
8,Llama.png,12,10,resnet152,0.0228208358743838,0,0.8433765903654562,0.058465334593776064,9.565346034804671
9,Llama.png,12,10,resnet152,0.007680212819422286,0,0.8433765903654562,0.058465334593776064,9.565346034804671
10,Llama.png,12,10,resnet152,0.11009427967027614,0,0.8433765903654562,0.058465334593776064,9.565346034804671
11,Llama.png,12,10,resnet152,0.03368829703283538,0,0.8433765903654562,0.058465334593776064,9.565346034804671
0,Llama.png,12,10,resnet152,0.12080592117221797,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
1,Llama.png,12,10,resnet152,-0.04300719201485434,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
2,Llama.png,12,10,resnet152,-0.023285594051207573,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
3,Llama.png,12,10,resnet152,0.5573437567826022,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
4,Llama.png,12,10,resnet152,0.3196151876533072,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
5,Llama.png,12,10,resnet152,-0.042594649107414735,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
6,Llama.png,12,10,resnet152,-0.013666485372379245,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
7,Llama.png,12,10,resnet152,-0.04575746335494342,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
8,Llama.png,12,10,resnet152,-0.037525547705397545,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
9,Llama.png,12,10,resnet152,-0.0009385967577846821,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
10,Llama.png,12,10,resnet152,-0.026422168275903837,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
11,Llama.png,12,10,resnet152,0.004413114236225389,mean,0.8342953154021812,0.06666098125875242,8.315700186975034
0,Llama.png,16,30,resnet152,0.0014420730351206203,0,0.824126847930829,0.051101454062122464,11.017628817146058
1,Llama.png,16,30,resnet152,0.0037218923767155625,0,0.824126847930829,0.051101454062122464,11.017628817146058
2,Llama.png,16,30,resnet152,0.0033276028734137673,0,0.824126847930829,0.051101454062122464,11.017628817146058
3,Llama.png,16,30,resnet152,0.0033788498268464903,0,0.824126847930829,0.051101454062122464,11.017628817146058
4,Llama.png,16,30,resnet152,0.383850948619386,0,0.824126847930829,0.051101454062122464,11.017628817146058
5,Llama.png,16,30,resnet152,0.00501870652196652,0,0.824126847930829,0.051101454062122464,11.017628817146058
6,Llama.png,16,30,resnet152,0.006921588499006315,0,0.824126847930829,0.051101454062122464,11.017628817146058
7,Llama.png,16,30,resnet152,0.004560632745140073,0,0.824126847930829,0.051101454062122464,11.017628817146058
8,Llama.png,16,30,resnet152,0.0011284738075220575,0,0.824126847930829,0.051101454062122464,11.017628817146058
9,Llama.png,16,30,resnet152,0.33423489326727734,0,0.824126847930829,0.051101454062122464,11.017628817146058
10,Llama.png,16,30,resnet152,0.005016845153774437,0,0.824126847930829,0.051101454062122464,11.017628817146058
11,Llama.png,16,30,resnet152,0.005612923115771815,0,0.824126847930829,0.051101454062122464,11.017628817146058
12,Llama.png,16,30,resnet152,0.014408620152431932,0,0.824126847930829,0.051101454062122464,11.017628817146058
13,Llama.png,16,30,resnet152,0.018543958273354855,0,0.824126847930829,0.051101454062122464,11.017628817146058
14,Llama.png,16,30,resnet152,0.03231801988398948,0,0.824126847930829,0.051101454062122464,11.017628817146058
15,Llama.png,16,30,resnet152,0.0009273663138006476,0,0.824126847930829,0.051101454062122464,11.017628817146058
0,Llama.png,16,50,resnet152,-0.0018738370197291156,0,0.8241229939212833,0.04435059318924189,12.700122906774634
1,Llama.png,16,50,resnet152,0.0038100904756152593,0,0.8241229939212833,0.04435059318924189,12.700122906774634
2,Llama.png,16,50,resnet152,-0.0005346116648991088,0,0.8241229939212833,0.04435059318924189,12.700122906774634
3,Llama.png,16,50,resnet152,-0.0008029631414691978,0,0.8241229939212833,0.04435059318924189,12.700122906774634
4,Llama.png,16,50,resnet152,0.36602246118008275,0,0.8241229939212833,0.04435059318924189,12.700122906774634
5,Llama.png,16,50,resnet152,0.002663494105940827,0,0.8241229939212833,0.04435059318924189,12.700122906774634
6,Llama.png,16,50,resnet152,5.9327864256390056e-05,0,0.8241229939212833,0.04435059318924189,12.700122906774634
7,Llama.png,16,50,resnet152,0.004679309491580668,0,0.8241229939212833,0.04435059318924189,12.700122906774634
8,Llama.png,16,50,resnet152,0.22114468668513565,0,0.8241229939212833,0.04435059318924189,12.700122906774634
9,Llama.png,16,50,resnet152,0.05285766989851264,0,0.8241229939212833,0.04435059318924189,12.700122906774634
10,Llama.png,16,50,resnet152,-0.0006510832110237126,0,0.8241229939212833,0.04435059318924189,12.700122906774634
11,Llama.png,16,50,resnet152,0.011948350041963934,0,0.8241229939212833,0.04435059318924189,12.700122906774634
12,Llama.png,16,50,resnet152,0.06594543300446168,0,0.8241229939212833,0.04435059318924189,12.700122906774634
13,Llama.png,16,50,resnet152,-8.83242680533615e-06,0,0.8241229939212833,0.04435059318924189,12.700122906774634
14,Llama.png,16,50,resnet152,0.032843089093907915,0,0.8241229939212833,0.04435059318924189,12.700122906774634
15,Llama.png,16,50,resnet152,0.06486624262286528,0,0.8241229939212833,0.04435059318924189,12.700122906774634
0,Llama.png,16,30,resnet152,0.0035340834126503093,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
1,Llama.png,16,30,resnet152,0.055263798565684745,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
2,Llama.png,16,30,resnet152,-0.0017323329687648414,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
3,Llama.png,16,30,resnet152,0.0007387515041070904,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
4,Llama.png,16,30,resnet152,0.7326534102120452,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
5,Llama.png,16,30,resnet152,-0.0008401142591912003,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
6,Llama.png,16,30,resnet152,0.01048551633539817,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
7,Llama.png,16,30,resnet152,-0.0019453477456552485,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
8,Llama.png,16,30,resnet152,-0.0015943075054237427,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
9,Llama.png,16,30,resnet152,0.005492664495097103,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
10,Llama.png,16,30,resnet152,0.004454480257181733,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
11,Llama.png,16,30,resnet152,0.0039982846077317395,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
12,Llama.png,16,30,resnet152,-0.001867571014596326,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
13,Llama.png,16,30,resnet152,0.005359073950570899,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
14,Llama.png,16,30,resnet152,0.008118046893521153,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
15,Llama.png,16,30,resnet152,-0.002113054909119694,mean,0.8239607768992142,0.07353816456132306,7.658385886417305
0,Llama.png,16,100,resnet152,0.017029956938906056,0,0.825182493552562,0.02936978302854809,19.04097722153697
1,Llama.png,16,100,resnet152,0.11779447352217465,0,0.825182493552562,0.02936978302854809,19.04097722153697
2,Llama.png,16,100,resnet152,0.01451054409491222,0,0.825182493552562,0.02936978302854809,19.04097722153697
3,Llama.png,16,100,resnet152,0.01939031216913287,0,0.825182493552562,0.02936978302854809,19.04097722153697
4,Llama.png,16,100,resnet152,0.19594020559096573,0,0.825182493552562,0.02936978302854809,19.04097722153697
5,Llama.png,16,100,resnet152,0.017896284975254487,0,0.825182493552562,0.02936978302854809,19.04097722153697
6,Llama.png,16,100,resnet152,0.018869652927012516,0,0.825182493552562,0.02936978302854809,19.04097722153697
7,Llama.png,16,100,resnet152,0.019106244190682437,0,0.825182493552562,0.02936978302854809,19.04097722153697
8,Llama.png,16,100,resnet152,0.13094771090664245,0,0.825182493552562,0.02936978302854809,19.04097722153697
9,Llama.png,16,100,resnet152,0.01900410537034815,0,0.825182493552562,0.02936978302854809,19.04097722153697
10,Llama.png,16,100,resnet152,0.03126156596219177,0,0.825182493552562,0.02936978302854809,19.04097722153697
11,Llama.png,16,100,resnet152,0.03482153035391472,0,0.825182493552562,0.02936978302854809,19.04097722153697
12,Llama.png,16,100,resnet152,0.07468676427005921,0,0.825182493552562,0.02936978302854809,19.04097722153697
13,Llama.png,16,100,resnet152,0.05381381490238138,0,0.825182493552562,0.02936978302854809,19.04097722153697
14,Llama.png,16,100,resnet152,0.012963244763020177,0,0.825182493552562,0.02936978302854809,19.04097722153697
15,Llama.png,16,100,resnet152,0.06177540050988968,0,0.825182493552562,0.02936978302854809,19.04097722153697
0,Llama.png,16,50,resnet152,-0.009596531457432621,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
1,Llama.png,16,50,resnet152,0.13875350500572453,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
2,Llama.png,16,50,resnet152,-0.008208685705962946,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
3,Llama.png,16,50,resnet152,-0.01037351898503379,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
4,Llama.png,16,50,resnet152,0.7727667071964709,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
5,Llama.png,16,50,resnet152,-0.0021550877673083987,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
6,Llama.png,16,50,resnet152,-0.007632672191840377,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
7,Llama.png,16,50,resnet152,-0.011301831136387847,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
8,Llama.png,16,50,resnet152,-0.0007193594864429546,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
9,Llama.png,16,50,resnet152,-0.007441275643162646,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
10,Llama.png,16,50,resnet152,-0.011752182227362297,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
11,Llama.png,16,50,resnet152,-0.006547220631728259,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
12,Llama.png,16,50,resnet152,-0.0037938010738970624,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
13,Llama.png,16,50,resnet152,-0.006900469375689303,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
14,Llama.png,16,50,resnet152,-0.005123218339484013,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
15,Llama.png,16,50,resnet152,-0.00761095885589711,mean,0.8237887606797564,0.07860264484400918,7.165294103634138
0,Llama.png,16,100,resnet152,-0.017006551244497355,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
1,Llama.png,16,100,resnet152,0.20206531058072183,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
2,Llama.png,16,100,resnet152,-0.015062526228753197,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
3,Llama.png,16,100,resnet152,-0.01323832152314235,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
4,Llama.png,16,100,resnet152,0.6233502985102537,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
5,Llama.png,16,100,resnet152,-0.008274212216110289,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
6,Llama.png,16,100,resnet152,-0.014725856846751966,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
7,Llama.png,16,100,resnet152,-0.016973012929908757,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
8,Llama.png,16,100,resnet152,0.0004294173215122869,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
9,Llama.png,16,100,resnet152,-0.014659832083951389,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
10,Llama.png,16,100,resnet152,0.0023823957293868103,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
11,Llama.png,16,100,resnet152,0.06580475901434306,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
12,Llama.png,16,100,resnet152,0.023001881740219374,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
13,Llama.png,16,100,resnet152,-0.0017214215983310521,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
14,Llama.png,16,100,resnet152,-0.013124443721670275,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
15,Llama.png,16,100,resnet152,0.00462024256916824,mean,0.8241289109053307,0.0661053645121382,8.518538133954598
0,Llama.png,16,1000,resnet152,0.023822411349547067,0,0.8243361099638358,0.026872301147810924,20.959351976085728
1,Llama.png,16,1000,resnet152,0.1174301918554696,0,0.8243361099638358,0.026872301147810924,20.959351976085728
2,Llama.png,16,1000,resnet152,0.019035108843190943,0,0.8243361099638358,0.026872301147810924,20.959351976085728
3,Llama.png,16,1000,resnet152,0.019946344474048913,0,0.8243361099638358,0.026872301147810924,20.959351976085728
4,Llama.png,16,1000,resnet152,0.01843140210974118,0,0.8243361099638358,0.026872301147810924,20.959351976085728
5,Llama.png,16,1000,resnet152,0.16308849401293168,0,0.8243361099638358,0.026872301147810924,20.959351976085728
6,Llama.png,16,1000,resnet152,0.020443566672243858,0,0.8243361099638358,0.026872301147810924,20.959351976085728
7,Llama.png,16,1000,resnet152,0.019722991057183732,0,0.8243361099638358,0.026872301147810924,20.959351976085728
8,Llama.png,16,1000,resnet152,0.017251925690191468,0,0.8243361099638358,0.026872301147810924,20.959351976085728
9,Llama.png,16,1000,resnet152,0.07099457356109595,0,0.8243361099638358,0.026872301147810924,20.959351976085728
10,Llama.png,16,1000,resnet152,0.08451127735951522,0,0.8243361099638358,0.026872301147810924,20.959351976085728
11,Llama.png,16,1000,resnet152,0.062144399132564296,0,0.8243361099638358,0.026872301147810924,20.959351976085728
12,Llama.png,16,1000,resnet152,0.059485888451907956,0,0.8243361099638358,0.026872301147810924,20.959351976085728
13,Llama.png,16,1000,resnet152,0.02413838527836244,0,0.8243361099638358,0.026872301147810924,20.959351976085728
14,Llama.png,16,1000,resnet152,0.0539290090952475,0,0.8243361099638358,0.026872301147810924,20.959351976085728
15,Llama.png,16,1000,resnet152,0.06756259485365403,0,0.8243361099638358,0.026872301147810924,20.959351976085728
0,Llama.png,16,1000,resnet152,-0.04709656411758878,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
1,Llama.png,16,1000,resnet152,0.06953015182986128,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
2,Llama.png,16,1000,resnet152,-0.04708478798517944,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
3,Llama.png,16,1000,resnet152,-0.04245816481300704,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
4,Llama.png,16,1000,resnet152,-0.04952102876058502,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
5,Llama.png,16,1000,resnet152,0.6596752248378364,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
6,Llama.png,16,1000,resnet152,-0.04726374659277942,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
7,Llama.png,16,1000,resnet152,-0.04685271105917878,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
8,Llama.png,16,1000,resnet152,-0.04794441844714892,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
9,Llama.png,16,1000,resnet152,0.013319996860053043,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
10,Llama.png,16,1000,resnet152,0.3105110434111369,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
11,Llama.png,16,1000,resnet152,0.05115026010174717,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
12,Llama.png,16,1000,resnet152,0.06064755729742627,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
13,Llama.png,16,1000,resnet152,-0.04595164769433821,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
14,Llama.png,16,1000,resnet152,-0.01062736513136478,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
15,Llama.png,16,1000,resnet152,-0.007406788343032971,mean,0.8240076173590314,0.07510553659949545,7.499584999879219
0,Llama.png,20,10,resnet152,0.03663757953046802,0,0.8232958861434663,0.02074141899894899,27.166370302680942
1,Llama.png,20,10,resnet152,0.039829462619449744,0,0.8232958861434663,0.02074141899894899,27.166370302680942
2,Llama.png,20,10,resnet152,0.03753997473652157,0,0.8232958861434663,0.02074141899894899,27.166370302680942
3,Llama.png,20,10,resnet152,0.03727753494589345,0,0.8232958861434663,0.02074141899894899,27.166370302680942
4,Llama.png,20,10,resnet152,0.03804291775480753,0,0.8232958861434663,0.02074141899894899,27.166370302680942
5,Llama.png,20,10,resnet152,0.08320733952608969,0,0.8232958861434663,0.02074141899894899,27.166370302680942
6,Llama.png,20,10,resnet152,0.03730713074361403,0,0.8232958861434663,0.02074141899894899,27.166370302680942
7,Llama.png,20,10,resnet152,0.03808889425071825,0,0.8232958861434663,0.02074141899894899,27.166370302680942
8,Llama.png,20,10,resnet152,0.09485201844000146,0,0.8232958861434663,0.02074141899894899,27.166370302680942
9,Llama.png,20,10,resnet152,0.039003863319433396,0,0.8232958861434663,0.02074141899894899,27.166370302680942
10,Llama.png,20,10,resnet152,0.03970648910235496,0,0.8232958861434663,0.02074141899894899,27.166370302680942
11,Llama.png,20,10,resnet152,0.03711446413167209,0,0.8232958861434663,0.02074141899894899,27.166370302680942
12,Llama.png,20,10,resnet152,0.03720215802776309,0,0.8232958861434663,0.02074141899894899,27.166370302680942
13,Llama.png,20,10,resnet152,0.03664745524700057,0,0.8232958861434663,0.02074141899894899,27.166370302680942
14,Llama.png,20,10,resnet152,0.03638132791937572,0,0.8232958861434663,0.02074141899894899,27.166370302680942
15,Llama.png,20,10,resnet152,0.03682716333470918,0,0.8232958861434663,0.02074141899894899,27.166370302680942
16,Llama.png,20,10,resnet152,0.03707206398926768,0,0.8232958861434663,0.02074141899894899,27.166370302680942
