,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term
10,Llama.png,16,50,vgg16,0.0506720738443889,mean,1.0001317547663007,0.030806439336053586,18.283512408823192
11,Llama.png,16,50,vgg16,0.055744369887484845,mean,1.0001317547663007,0.030806439336053586,18.283512408823192
12,Llama.png,16,50,vgg16,0.055822807753575766,mean,1.0001317547663007,0.030806439336053586,18.283512408823192
13,Llama.png,16,50,vgg16,0.05317618778626511,mean,1.0001317547663007,0.030806439336053586,18.283512408823192
14,Llama.png,16,50,vgg16,0.052187374470428184,mean,1.0001317547663007,0.030806439336053586,18.283512408823192
15,Llama.png,16,50,vgg16,0.051512406307787896,mean,1.0001317547663007,0.030806439336053586,18.283512408823192
0,Llama.png,16,100,vgg16,0.05831265988171125,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
1,Llama.png,16,100,vgg16,0.06556578505678216,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
2,Llama.png,16,100,vgg16,0.05997924427952517,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
3,Llama.png,16,100,vgg16,0.06105389583241562,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
4,Llama.png,16,100,vgg16,0.14600674224511165,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
5,Llama.png,16,100,vgg16,0.060111256352661305,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
6,Llama.png,16,100,vgg16,0.06128474717725609,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
7,Llama.png,16,100,vgg16,0.05888656216830187,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
8,Llama.png,16,100,vgg16,0.06477406089215522,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
9,Llama.png,16,100,vgg16,0.057904500613548605,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
10,Llama.png,16,100,vgg16,0.06003610289198594,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
11,Llama.png,16,100,vgg16,0.06644348208561174,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
12,Llama.png,16,100,vgg16,0.05906629312210875,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
13,Llama.png,16,100,vgg16,0.059065605458447586,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
14,Llama.png,16,100,vgg16,0.05983148901138797,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
15,Llama.png,16,100,vgg16,0.062433423128061494,mean,1.0004045771806418,0.028541153251255218,19.73453383560255
0,Llama.png,16,100,vgg16,0.06066398960465187,0,1.0002197253598515,0.028427502054951318,19.808274240284266
1,Llama.png,16,100,vgg16,0.059049358752789924,0,1.0002197253598515,0.028427502054951318,19.808274240284266
2,Llama.png,16,100,vgg16,0.05517169861949512,0,1.0002197253598515,0.028427502054951318,19.808274240284266
3,Llama.png,16,100,vgg16,0.05592980674392333,0,1.0002197253598515,0.028427502054951318,19.808274240284266
4,Llama.png,16,100,vgg16,0.1379803273908972,0,1.0002197253598515,0.028427502054951318,19.808274240284266
5,Llama.png,16,100,vgg16,0.05630517486885135,0,1.0002197253598515,0.028427502054951318,19.808274240284266
6,Llama.png,16,100,vgg16,0.05747147570705527,0,1.0002197253598515,0.028427502054951318,19.808274240284266
7,Llama.png,16,100,vgg16,0.05684102273114362,0,1.0002197253598515,0.028427502054951318,19.808274240284266
8,Llama.png,16,100,vgg16,0.05913105724460948,0,1.0002197253598515,0.028427502054951318,19.808274240284266
9,Llama.png,16,100,vgg16,0.05973028327308788,0,1.0002197253598515,0.028427502054951318,19.808274240284266
10,Llama.png,16,100,vgg16,0.09258974237539712,0,1.0002197253598515,0.028427502054951318,19.808274240284266
11,Llama.png,16,100,vgg16,0.06130134743042316,0,1.0002197253598515,0.028427502054951318,19.808274240284266
12,Llama.png,16,100,vgg16,0.05854491434018709,0,1.0002197253598515,0.028427502054951318,19.808274240284266
13,Llama.png,16,100,vgg16,0.06255138893860959,0,1.0002197253598515,0.028427502054951318,19.808274240284266
14,Llama.png,16,100,vgg16,0.06687710350615844,0,1.0002197253598515,0.028427502054951318,19.808274240284266
15,Llama.png,16,100,vgg16,0.058288118136530925,0,1.0002197253598515,0.028427502054951318,19.808274240284266
